ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,cluster
9FBD57FD3E8686A9,electric_bike,2023-04-07T18:09:05,2023-04-07T18:13:49,,,,,41.89,-87.63,41.88,-87.63,member,18,84
9A70A0EF9DE1720F,electric_bike,2023-04-20T18:27:20,2023-04-20T18:28:24,,,,,41.89,-87.63,41.89,-87.63,member,18,84
E56CA2837C93D030,electric_bike,2023-04-10T10:23:44,2023-04-10T10:30:15,,,,,41.89,-87.63,41.88,-87.64,member,10,84
8A5552C02D4F6A84,electric_bike,2023-04-19T17:21:37,2023-04-19T17:29:05,,,,,41.89,-87.63,41.89,-87.64,member,17,84
9206A4263993AB15,electric_bike,2023-04-28T06:31:09,2023-04-28T06:32:19,,,,,41.89,-87.63,41.89,-87.63,member,6,84
226A5E0570DDF772,electric_bike,2023-04-03T17:46:38,2023-04-03T17:46:44,,,,,41.89,-87.63,41.89,-87.63,member,17,84
D6611C9F68AAD41A,electric_bike,2023-04-07T19:57,2023-04-07T20:05:26,,,,,41.89,-87.63,41.89,-87.63,member,19,84
A9E926F76DCE6787,electric_bike,2023-04-13T09:14:59,2023-04-13T09:18:54,,,,,41.89,-87.63,41.88,-87.63,member,9,84
9C8E2D252F900DC8,electric_bike,2023-04-28T13:51:05,2023-04-28T13:51:26,,,,,41.89,-87.63,41.89,-87.63,member,13,84
7EB508030B0072D0,electric_bike,2023-04-18T19:31:33,2023-04-18T20:22:51,,,,,41.89,-87.63,41.89,-87.63,member,19,84
9295461FB7A716FB,electric_bike,2023-04-20T19:36:42,2023-04-20T19:46:17,,,,,41.89,-87.62,41.88,-87.63,member,19,84
01C7F46D62D3CD12,electric_bike,2023-04-24T20:22:32,2023-04-24T20:54:55,,,,,41.89,-87.63,41.89,-87.63,member,20,84
92F850F674E4E894,electric_bike,2023-04-24T20:57:47,2023-04-24T21:33:10,,,,,41.89,-87.63,41.89,-87.63,member,20,84
DE68FAC366861308,electric_bike,2023-04-06T09:33:32,2023-04-06T09:38:37,,,,,41.89,-87.62,41.88,-87.63,member,9,84
612CB0FFAE3569B2,electric_bike,2023-04-06T18:51:04,2023-04-06T18:56:09,,,,,41.89,-87.62,41.88,-87.63,member,18,84
594AFE9AEC26B1D4,electric_bike,2023-04-13T16:15:12,2023-04-13T16:15:42,,,,,41.89,-87.63,41.89,-87.63,member,16,84
09E91597DA41A289,electric_bike,2023-04-13T21:58:06,2023-04-14T01:32:43,,,,,41.89,-87.63,41.89,-87.63,member,21,84
7CE451448179A2FE,electric_bike,2023-04-02T01:47:21,2023-04-02T05:15:04,,,,,41.89,-87.63,41.89,-87.63,member,1,84
C3260B3CF24275A8,electric_bike,2023-04-02T06:45:31,2023-04-02T07:31:33,,,,,41.89,-87.63,41.89,-87.63,member,6,84
7536093E4E47BE2B,electric_bike,2023-04-02T07:49:21,2023-04-02T09:38:29,,,,,41.89,-87.63,41.89,-87.63,member,7,84
ABC09B1595E5D65F,electric_bike,2023-04-11T00:59:14,2023-04-11T02:44:15,,,,,41.89,-87.63,41.89,-87.63,member,0,84
A4C8863F5C307C96,electric_bike,2023-04-27T16:42:42,2023-04-27T20:43:48,,,,,41.89,-87.63,41.89,-87.63,member,16,84
DA25E92DADA462E4,electric_bike,2023-04-11T16:53:42,2023-04-11T16:58:51,,,,,41.89,-87.63,41.88,-87.64,member,16,84
D92BABC74E9FF4DD,electric_bike,2023-04-21T00:17:36,2023-04-21T00:20:21,,,,,41.89,-87.63,41.89,-87.63,member,0,84
7756E9F3CB59645C,electric_bike,2023-04-02T11:30:58,2023-04-02T12:24:51,,,,,41.89,-87.63,41.89,-87.63,casual,11,84
5C545187756A71F2,electric_bike,2023-04-02T05:36:39,2023-04-02T05:37:56,,,,,41.89,-87.63,41.89,-87.63,casual,5,84
FDE731EFFAE5C38D,electric_bike,2023-04-19T16:29:53,2023-04-19T16:34:36,,,,,41.89,-87.63,41.89,-87.64,casual,16,84
ED8A78A40D02DDBE,electric_bike,2023-04-14T14:30:03,2023-04-14T14:38:29,,,,,41.89,-87.63,41.89,-87.63,casual,14,84
AE2894A39589E96C,electric_bike,2023-04-14T14:19:10,2023-04-14T14:25:19,,,,,41.89,-87.62,41.89,-87.63,casual,14,84
2FB700EBEC62A335,electric_bike,2023-04-13T21:15:24,2023-04-13T21:34:16,,,,,41.89,-87.62,41.88,-87.63,casual,21,84
C3521FBF6597675E,electric_bike,2023-04-02T15:25:02,2023-04-02T15:25:15,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
515FD267BF20057F,electric_bike,2023-04-07T13:41:47,2023-04-07T14:36:24,,,,,41.89,-87.63,41.89,-87.63,casual,13,84
57A640D3521FBF0E,electric_bike,2023-04-07T12:21:55,2023-04-07T12:41:57,,,,,41.89,-87.63,41.89,-87.63,casual,12,84
90BED5CF3E174263,electric_bike,2023-04-04T15:36:54,2023-04-04T15:37:06,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
95FBE8C9B4AA9842,electric_bike,2023-04-04T15:35:35,2023-04-04T15:36:27,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
6C6DAE974FC66C11,electric_bike,2023-04-04T15:37:37,2023-04-04T15:39:34,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
F1CEDD3309F7A117,electric_bike,2023-04-09T18:02:53,2023-04-09T18:07:39,,,,,41.89,-87.63,41.89,-87.63,casual,18,84
6C33FF1ED0FF9918,electric_bike,2023-04-08T21:17:59,2023-04-08T21:37:46,,,,,41.89,-87.62,41.88,-87.63,casual,21,84
FAAB88CAFD4F3284,electric_bike,2023-04-09T17:25:33,2023-04-09T17:26:16,,,,,41.89,-87.63,41.89,-87.63,casual,17,84
DAF54C28AFCB1BEF,electric_bike,2023-04-08T20:20:21,2023-04-08T20:26:58,,,,,41.89,-87.62,41.89,-87.63,casual,20,84
1C3D01CE478094A0,electric_bike,2023-04-28T07:35:59,2023-04-28T07:39:24,,,,,41.89,-87.63,41.89,-87.63,casual,7,84
CFA5FB62D0E6E6A4,electric_bike,2023-04-18T13:15:01,2023-04-18T13:25:52,,,,,41.89,-87.63,41.88,-87.64,casual,13,84
6F0BB469DF978C0D,electric_bike,2023-04-22T22:56:28,2023-04-22T22:59:02,,,,,41.89,-87.62,41.89,-87.63,casual,22,84
81EC6A10D5790BE3,electric_bike,2023-04-23T17:12:31,2023-04-23T17:28,,,,,41.89,-87.62,41.89,-87.63,casual,17,84
77F0A911BFE4F265,electric_bike,2023-04-04T12:18:39,2023-04-04T12:21:43,,,,,41.89,-87.63,41.89,-87.63,casual,12,84
3CBD6896DEBA0A30,electric_bike,2023-04-27T19:28:54,2023-04-27T19:55:55,,,,,41.89,-87.61,41.89,-87.64,casual,19,84
990FD27D0B91EB7B,electric_bike,2023-04-28T14:46:54,2023-04-28T14:54:55,,,,,41.89,-87.63,41.89,-87.63,casual,14,84
60776C77470E7158,electric_bike,2023-04-28T14:21:04,2023-04-28T14:30:50,,,,,41.89,-87.63,41.89,-87.63,casual,14,84
FF74C2437DD796F5,electric_bike,2023-04-11T15:33:18,2023-04-11T15:33:54,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
C1879F2D160A0E1B,electric_bike,2023-04-11T15:13:45,2023-04-11T15:14:04,,,,,41.89,-87.63,41.89,-87.63,casual,15,84
AA3B9AEEF6BE14C9,electric_bike,2023-04-27T17:09:53,2023-04-27T17:21:25,,,,,41.89,-87.63,41.89,-87.63,casual,17,84
F72F37C65E64A634,electric_bike,2023-04-20T20:21:55,2023-04-20T20:22:24,,,,,41.89,-87.63,41.89,-87.63,casual,20,84
65A46BD2A1C72474,electric_bike,2023-04-27T18:13:41,2023-04-27T18:14:49,,,,,41.89,-87.63,41.89,-87.63,casual,18,84
B0F91F8CF980EE0E,electric_bike,2023-04-26T22:53,2023-04-26T22:55:19,,,,,41.89,-87.63,41.89,-87.63,casual,22,84
CEFD334334B7CA9F,electric_bike,2023-04-16T00:24:26,2023-04-16T00:25:50,,,,,41.89,-87.63,41.89,-87.63,casual,0,84
7B0A06B7AC8C5B5C,electric_bike,2023-04-15T22:41:35,2023-04-15T22:48:08,,,,,41.89,-87.63,41.89,-87.64,casual,22,84
FA50D9123BEB14CD,electric_bike,2023-04-15T21:20:22,2023-04-15T21:31:14,,,,,41.89,-87.63,41.89,-87.63,casual,21,84
787D3151DA372492,electric_bike,2023-04-08T18:47:24,2023-04-08T18:55:15,,,,,41.89,-87.63,41.89,-87.63,casual,18,84
AEB71EAA163D37C2,electric_bike,2023-04-22T18:59:45,2023-04-22T19:02:27,,,,,41.89,-87.63,41.89,-87.63,casual,18,84
439AEEEF3503A90C,electric_bike,2023-04-21T23:07:56,2023-04-21T23:15:02,,,,,41.89,-87.63,41.89,-87.63,casual,23,84
6C58F5EC10E5387F,electric_bike,2023-04-22T21:58:32,2023-04-22T22:07:51,,,,,41.89,-87.62,41.88,-87.63,member,21,84
5198508CBF898FAB,electric_bike,2023-04-06T08:47:44,2023-04-06T08:55:43,,,,,41.9,-87.63,41.89,-87.64,member,8,84
220396E0303EB9CD,electric_bike,2023-04-13T22:09:22,2023-04-13T22:10:13,,,,,41.89,-87.63,41.89,-87.63,member,22,84
A91E25ED0C29C650,electric_bike,2023-04-04T13:29:16,2023-04-04T13:31:14,,,,,41.89,-87.63,41.89,-87.63,member,13,84
612CB35C0370F874,electric_bike,2023-04-04T17:13:30,2023-04-04T17:19:25,,,,,41.89,-87.63,41.89,-87.64,member,17,84
85B8EE90E1D6D080,electric_bike,2023-04-21T21:10:42,2023-04-21T21:20:07,,,,,41.89,-87.62,41.89,-87.63,member,21,84
7412443E9D1C1379,electric_bike,2023-04-18T13:05:37,2023-04-18T13:36:18,,,,,41.9,-87.63,41.88,-87.63,member,13,84
09E1F0748CCF304A,electric_bike,2023-04-04T16:55:07,2023-04-04T16:55:14,,,,,41.89,-87.63,41.89,-87.63,member,16,84
D901A8E7BBC9DF48,electric_bike,2023-04-04T16:55:32,2023-04-04T16:55:39,,,,,41.89,-87.63,41.89,-87.63,member,16,84
6A57A2E5ECF12B64,electric_bike,2023-04-04T16:55:55,2023-04-04T16:56:02,,,,,41.89,-87.63,41.89,-87.63,member,16,84
B1F20DEE29F103C1,electric_bike,2023-04-20T16:24:30,2023-04-20T16:35:04,,,,,41.9,-87.62,41.89,-87.64,member,16,84
2A4ADFB54EE3C47A,electric_bike,2023-04-15T05:38:19,2023-04-15T05:41:38,,,,,41.89,-87.63,41.89,-87.64,member,5,84
837350B8A5DE8EA9,electric_bike,2023-04-15T13:19:25,2023-04-15T13:20:32,,,,,41.89,-87.63,41.89,-87.63,member,13,84
7836A5E4F694BDB1,electric_bike,2023-04-11T16:14:04,2023-04-11T16:42:40,,,,,41.89,-87.62,41.88,-87.64,member,16,84
BC24950E6A9F4FC5,electric_bike,2023-04-27T19:29:08,2023-04-27T19:49:55,,,,,41.89,-87.63,41.88,-87.63,member,19,84
49F198F9C31D0E11,electric_bike,2023-04-18T19:34:35,2023-04-18T19:43:44,,,,,41.89,-87.62,41.88,-87.63,member,19,84
B21626DD859E5F0B,electric_bike,2023-04-20T09:44:34,2023-04-20T09:54:12,,,,,41.89,-87.62,41.88,-87.64,member,9,84
0DC1C7645AEC1C37,electric_bike,2023-04-01T10:55:52,2023-04-01T11:02:20,,,,,41.89,-87.62,41.88,-87.63,member,10,84
AAE6FFB007FE81A4,electric_bike,2023-04-20T19:20:24,2023-04-20T19:20:59,,,,,41.89,-87.63,41.89,-87.63,member,19,84
EC43532020977084,electric_bike,2023-04-20T19:18:24,2023-04-20T19:19:43,,,,,41.89,-87.63,41.89,-87.63,member,19,84
198AC22209CA14BB,electric_bike,2023-04-04T02:28:20,2023-04-04T02:31:19,,,,,41.89,-87.63,41.89,-87.63,member,2,84
7EAB0265E5E08928,electric_bike,2023-04-04T03:20,2023-04-04T04:50:16,,,,,41.89,-87.62,41.89,-87.63,member,3,84
332E1C2E55BCD6F0,electric_bike,2023-04-04T21:28:45,2023-04-05T00:59:33,,,,,41.89,-87.63,41.89,-87.63,member,21,84
E9212641C3747DA2,electric_bike,2023-04-21T17:50:25,2023-04-21T21:03:51,,,,,41.89,-87.63,41.89,-87.64,member,17,84
7FD92DF2A4C0CE57,electric_bike,2023-04-20T21:35:05,2023-04-20T23:20:47,,,,,41.89,-87.63,41.89,-87.63,member,21,84
90A37C6C4CA30923,electric_bike,2023-04-23T04:59:59,2023-04-23T07:04:24,,,,,41.89,-87.63,41.89,-87.63,member,4,84
7456648F37D7A48D,electric_bike,2023-04-27T23:03:01,2023-04-28T01:13:27,,,,,41.89,-87.63,41.89,-87.63,member,23,84
D28C41F04030D35B,electric_bike,2023-04-25T21:07:41,2023-04-25T21:58:59,,,,,41.89,-87.63,41.89,-87.63,member,21,84
54B7565EE80A3C8D,electric_bike,2023-04-25T22:01:45,2023-04-26T02:43:14,,,,,41.89,-87.63,41.89,-87.63,member,22,84
FF94EAD21EACEC45,electric_bike,2023-04-10T21:04:56,2023-04-10T21:10:32,,,,,41.9,-87.62,41.89,-87.64,member,21,84
080F2B783CE792CD,electric_bike,2023-04-13T16:52:53,2023-04-13T17:17:16,,,,,41.9,-87.62,41.89,-87.64,member,16,84
D4AEA0CB41DA8B23,electric_bike,2023-04-10T18:08:24,2023-04-10T18:20:50,,,,,41.89,-87.62,41.89,-87.63,casual,18,84
1BD32C8CCBE68414,electric_bike,2023-04-10T11:48:23,2023-04-10T11:53:51,,,,,41.89,-87.62,41.89,-87.63,casual,11,84
A1E2409D766E92DD,electric_bike,2023-04-10T11:38:21,2023-04-10T11:43:30,,,,,41.89,-87.63,41.89,-87.63,casual,11,84
9CC60A3C9D2183C0,electric_bike,2023-04-09T22:27:24,2023-04-09T22:41:25,,,,,41.89,-87.63,41.88,-87.64,casual,22,84
EFEB050E427345D6,electric_bike,2023-04-08T17:33:08,2023-04-08T17:36:40,,,,,41.89,-87.63,41.89,-87.64,casual,17,84
58399D63F70DD1E8,electric_bike,2023-04-08T18:18:28,2023-04-08T18:33:44,,,,,41.89,-87.63,41.89,-87.63,casual,18,84
97DDDBF12AAFF360,electric_bike,2023-04-21T23:07,2023-04-21T23:15:33,,,,,41.89,-87.63,41.89,-87.63,casual,23,84
B385CF1AB53BC179,electric_bike,2023-04-04T15:36:21,2023-04-04T15:42:59,,,,,41.89,-87.63,41.88,-87.64,casual,15,84
0DB4B062E13B4597,electric_bike,2023-04-22T20:02:31,2023-04-22T20:16:10,,,,,41.89,-87.62,41.88,-87.63,casual,20,84
78EA382DF611F826,electric_bike,2023-04-18T15:12:37,2023-04-18T15:16:28,,,,,41.89,-87.63,41.88,-87.64,casual,15,84
24DEFAD94FFA611C,electric_bike,2023-04-18T12:22:31,2023-04-18T12:25:07,,,,,41.89,-87.62,41.89,-87.63,casual,12,84
C861835E853113E7,electric_bike,2023-04-10T19:49:44,2023-04-10T20:03:44,,,,,41.89,-87.62,41.89,-87.63,casual,19,84
A1F37F534A30C249,electric_bike,2023-04-08T13:18:26,2023-04-08T13:38:55,,,,,41.89,-87.62,41.88,-87.63,casual,13,84
81230AC155C4EA1A,electric_bike,2023-04-08T18:45:27,2023-04-08T18:50:17,,,,,41.89,-87.63,41.88,-87.63,casual,18,84
BCD7FB1A02792EE1,electric_bike,2023-04-06T10:44:10,2023-04-06T10:54:14,,,,,41.89,-87.63,41.88,-87.63,casual,10,84
93C0D7302F8927BA,electric_bike,2023-04-12T15:34:17,2023-04-12T15:40:31,,,,,41.89,-87.62,41.89,-87.63,casual,15,84
DAE92EC4FED68E29,electric_bike,2023-04-20T21:55:38,2023-04-20T21:56:21,,,,,41.89,-87.63,41.89,-87.63,casual,21,84
6634B5B4E82DB3CE,electric_bike,2023-04-20T21:47:37,2023-04-20T21:54:35,,,,,41.89,-87.63,41.89,-87.63,casual,21,84
39A77FF2788E18B5,electric_bike,2023-04-21T14:44:16,2023-04-21T14:49:14,,,,,41.89,-87.63,41.89,-87.64,casual,14,84
9A2AE0F7ED561E82,electric_bike,2023-04-05T17:30:21,2023-04-05T17:30:27,,,,,41.89,-87.63,41.89,-87.63,casual,17,84
EA7EFF99DEAEA621,electric_bike,2023-04-14T17:19:06,2023-04-14T17:28:52,,,,,41.9,-87.62,41.89,-87.64,casual,17,84
8BEAEF4E90031766,electric_bike,2023-04-14T14:56:42,2023-04-14T14:56:54,,,,,41.89,-87.63,41.89,-87.63,casual,14,84
57FA95D2477A6781,electric_bike,2023-04-14T14:57:47,2023-04-14T14:59:52,,,,,41.89,-87.63,41.89,-87.63,casual,14,84
B696E027B78C5A3F,electric_bike,2023-04-20T12:56:39,2023-04-20T12:59:49,,,,,41.89,-87.62,41.89,-87.63,casual,12,84
DF72E537B3A71A2D,electric_bike,2023-04-20T13:01:41,2023-04-20T13:05:41,,,,,41.89,-87.63,41.89,-87.64,casual,13,84
30BBA62643A5BA3D,electric_bike,2023-04-29T16:21:56,2023-04-29T16:35:22,,,,,41.89,-87.61,41.89,-87.64,casual,16,84
329DE1BB776D2FFD,electric_bike,2023-04-08T21:20:21,2023-04-08T21:37:41,,,,,41.89,-87.62,41.88,-87.63,casual,21,84
4E3DEDB90249B446,electric_bike,2023-04-09T13:33:43,2023-04-09T13:41:58,,,,,41.89,-87.63,41.89,-87.64,casual,13,84
8486F6049463B128,electric_bike,2023-04-26T17:51,2023-04-26T17:51:39,,,,,41.89,-87.63,41.89,-87.63,casual,17,84
