ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,hour,cluster
D2908B4BF85FD925,electric_bike,2023-04-01T11:33:13,2023-04-01T11:37:54,,,,,41.91,-87.63,41.9,-87.63,member,11,13
1928E2242B486816,electric_bike,2023-04-14T11:42:07,2023-04-14T11:47:42,,,,,41.91,-87.63,41.9,-87.63,member,11,13
63FE8E766CC1F2E5,electric_bike,2023-04-10T11:51:12,2023-04-10T11:55:24,,,,,41.91,-87.63,41.9,-87.63,member,11,13
3691A6474B9F9A9C,electric_bike,2023-04-09T11:32:38,2023-04-09T11:38:07,,,,,41.91,-87.63,41.9,-87.63,member,11,13
CF30FB04724B9AF7,electric_bike,2023-04-03T11:48:35,2023-04-03T11:53:22,,,,,41.91,-87.63,41.9,-87.63,member,11,13
C2CF2EF690171E72,electric_bike,2023-04-14T06:30:37,2023-04-14T06:37:36,,,,,41.9,-87.63,41.89,-87.62,member,6,13
EEA9CD61D130984B,electric_bike,2023-04-04T10:38:31,2023-04-04T10:41:50,,,,,41.9,-87.64,41.9,-87.63,member,10,13
E816D12BA715664B,electric_bike,2023-04-04T13:49:17,2023-04-04T13:57:49,,,,,41.9,-87.64,41.89,-87.63,member,13,13
C37F2C792C2E437F,electric_bike,2023-04-11T09:23:51,2023-04-11T09:27:43,,,,,41.9,-87.63,41.9,-87.62,member,9,13
7F616CDEB780C3B1,electric_bike,2023-04-21T09:29:29,2023-04-21T09:35:39,,,,,41.9,-87.63,41.9,-87.62,member,9,13
B3278CD97F783765,electric_bike,2023-04-15T14:51:04,2023-04-15T14:51:48,,,,,41.9,-87.63,41.9,-87.63,member,14,13
141B99B2AAF2EF86,electric_bike,2023-04-14T16:40:12,2023-04-14T17:06:50,,,,,41.9,-87.64,41.89,-87.64,member,16,13
DC1984D5FC5335F5,electric_bike,2023-04-15T08:23:28,2023-04-15T08:24:02,,,,,41.9,-87.63,41.9,-87.63,member,8,13
42FB6A49F62E31B1,electric_bike,2023-04-15T08:24:27,2023-04-15T08:24:47,,,,,41.9,-87.63,41.9,-87.63,member,8,13
E10E1BC798D2AD34,electric_bike,2023-04-30T08:51,2023-04-30T08:53:48,,,,,41.9,-87.63,41.9,-87.63,member,8,13
733B67BA7DF2D86A,electric_bike,2023-04-06T09:40:26,2023-04-06T09:52:21,,,,,41.9,-87.64,41.88,-87.63,member,9,13
04DC8430E580A09B,electric_bike,2023-04-20T13:08:25,2023-04-20T14:02:49,,,,,41.9,-87.63,41.89,-87.63,member,13,13
4F6AE379084D37A9,electric_bike,2023-04-26T12:55:35,2023-04-26T13:02:44,,,,,41.9,-87.63,41.9,-87.62,member,12,13
87469F3093DCCDA5,electric_bike,2023-04-09T10:46:46,2023-04-09T10:56:12,,,,,41.91,-87.63,41.9,-87.63,member,10,13
758A38AA3AA1CF22,electric_bike,2023-04-12T20:29:35,2023-04-12T20:38:26,,,,,41.9,-87.62,41.89,-87.63,member,20,13
F707C7919FCF469B,electric_bike,2023-04-29T09:21:04,2023-04-29T09:23:55,,,,,41.9,-87.63,41.9,-87.63,member,9,13
AAEC9A9BA4991435,electric_bike,2023-04-09T18:21:54,2023-04-09T19:00:26,,,,,41.9,-87.63,41.9,-87.63,casual,18,13
1AFF6A9D1BA07688,electric_bike,2023-04-09T18:39:41,2023-04-09T18:48:13,,,,,41.91,-87.63,41.89,-87.64,casual,18,13
1EED73B4CB9D16E9,electric_bike,2023-04-09T12:56:06,2023-04-09T13:08:33,,,,,41.9,-87.63,41.89,-87.62,casual,12,13
7B700D340CBCCF8E,electric_bike,2023-04-22T01:26,2023-04-22T01:29:11,,,,,41.91,-87.63,41.9,-87.63,casual,1,13
11E4D1F3EF0C3D27,electric_bike,2023-04-21T19:59:42,2023-04-21T20:02:24,,,,,41.9,-87.64,41.9,-87.63,casual,19,13
79678B14B08AC2C7,electric_bike,2023-04-29T17:40:37,2023-04-29T17:46:19,,,,,41.9,-87.63,41.9,-87.63,casual,17,13
E82C114D063F6F3D,electric_bike,2023-04-28T21:57:43,2023-04-28T22:04:18,,,,,41.9,-87.62,41.89,-87.63,casual,21,13
55E6ADE0A6B1BBA2,electric_bike,2023-04-29T01:51:48,2023-04-29T02:06:29,,,,,41.91,-87.63,41.9,-87.63,casual,1,13
44B142604CA86A2C,electric_bike,2023-04-10T20:42:45,2023-04-10T20:46:07,,,,,41.9,-87.63,41.9,-87.63,casual,20,13
55062E553D829631,electric_bike,2023-04-20T13:24:55,2023-04-20T13:25:02,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
9CDD83CE1A209E06,electric_bike,2023-04-20T16:03:08,2023-04-20T16:31:43,,,,,41.91,-87.63,41.89,-87.63,casual,16,13
59EB4F449C63D3E7,electric_bike,2023-04-19T20:43:08,2023-04-19T20:53:39,,,,,41.91,-87.64,41.89,-87.63,casual,20,13
10A6337EDA79EF82,electric_bike,2023-04-20T16:01:33,2023-04-20T16:31:28,,,,,41.91,-87.63,41.89,-87.63,casual,16,13
266D8310693A6D19,electric_bike,2023-04-12T19:05:39,2023-04-12T19:06:08,,,,,41.9,-87.63,41.9,-87.63,casual,19,13
B4AEDBB3BE18D6B1,electric_bike,2023-04-15T13:16:03,2023-04-15T13:16:51,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
421A5AE583E8EF9B,electric_bike,2023-04-15T13:17:05,2023-04-15T13:17:44,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
6817B8E9AD3DFA8C,electric_bike,2023-04-15T14:20:39,2023-04-15T14:33:33,,,,,41.91,-87.63,41.9,-87.62,casual,14,13
122C2E415E45F536,electric_bike,2023-04-16T00:09:53,2023-04-16T00:10:44,,,,,41.9,-87.63,41.9,-87.63,casual,0,13
4153989E7B3C7DC1,electric_bike,2023-04-15T11:35:42,2023-04-15T11:39:42,,,,,41.9,-87.64,41.9,-87.63,casual,11,13
0AE9E5613764A4D2,electric_bike,2023-04-13T15:41:33,2023-04-13T15:46:26,,,,,41.9,-87.63,41.9,-87.63,casual,15,13
7F578E05B535C8E6,electric_bike,2023-04-05T17:56:01,2023-04-05T19:05:42,,,,,41.9,-87.63,41.89,-87.63,member,17,13
AD2D4748355D4E9E,electric_bike,2023-04-09T21:18:01,2023-04-09T21:20:26,,,,,41.9,-87.63,41.9,-87.63,member,21,13
156CE8465679B768,electric_bike,2023-04-14T18:52:43,2023-04-14T18:55:54,,,,,41.91,-87.63,41.9,-87.63,member,18,13
385EDBB3CAA8BFCC,electric_bike,2023-04-15T08:11:04,2023-04-15T08:11:43,,,,,41.9,-87.63,41.9,-87.63,member,8,13
8E26C24FB42A9459,electric_bike,2023-04-27T17:02:38,2023-04-27T17:04:45,,,,,41.9,-87.64,41.9,-87.63,member,17,13
25AD64EAC7DD47E5,electric_bike,2023-04-20T07:40:51,2023-04-20T07:41:22,,,,,41.9,-87.63,41.9,-87.63,member,7,13
7153387929F9B640,electric_bike,2023-04-27T17:22,2023-04-27T17:27:15,,,,,41.9,-87.64,41.89,-87.62,member,17,13
E808CBA9F05D4E9D,electric_bike,2023-04-15T12:50:26,2023-04-15T12:56:51,,,,,41.91,-87.63,41.9,-87.63,member,12,13
FBE8112C247D212C,electric_bike,2023-04-23T12:24:51,2023-04-23T12:49:05,,,,,41.9,-87.63,41.89,-87.63,member,12,13
1A1766171C49974F,electric_bike,2023-04-03T12:16:59,2023-04-03T12:21:48,,,,,41.9,-87.64,41.89,-87.63,member,12,13
23CAC3E8A07A0F7B,electric_bike,2023-04-01T17:42:18,2023-04-01T17:45:49,,,,,41.91,-87.63,41.9,-87.63,member,17,13
98E11228215C1A08,electric_bike,2023-04-16T19:02:03,2023-04-16T21:55:52,,,,,41.9,-87.63,41.89,-87.63,member,19,13
8779A5A30324F4F1,electric_bike,2023-04-06T18:53:16,2023-04-06T19:01:35,,,,,41.9,-87.63,41.9,-87.63,member,18,13
AD202014364BAC45,electric_bike,2023-04-06T18:28:27,2023-04-06T18:45:33,,,,,41.9,-87.63,41.9,-87.63,member,18,13
23CF383A0FC5CD06,electric_bike,2023-04-12T08:21:23,2023-04-12T08:23:46,,,,,41.9,-87.63,41.9,-87.62,member,8,13
F110977ACD3DE87E,electric_bike,2023-04-12T11:48:13,2023-04-12T11:50:34,,,,,41.9,-87.63,41.9,-87.62,member,11,13
3C45C84117B035CA,electric_bike,2023-04-25T09:56:18,2023-04-25T09:56:25,,,,,41.9,-87.63,41.9,-87.63,member,9,13
E67843222FDD4692,electric_bike,2023-04-15T12:25:41,2023-04-15T12:35:03,,,,,41.91,-87.63,41.89,-87.63,member,12,13
DEF0B135B02F4F77,electric_bike,2023-04-23T06:33:48,2023-04-23T06:39:51,,,,,41.9,-87.63,41.88,-87.62,member,6,13
BC6BA0ED162D4FE2,electric_bike,2023-04-22T22:48:29,2023-04-22T22:52:17,,,,,41.91,-87.63,41.9,-87.63,member,22,13
A6C57177D5038B83,electric_bike,2023-04-25T17:50:21,2023-04-25T18:32:55,,,,,41.9,-87.63,41.89,-87.63,member,17,13
CB43B61D18F6145E,electric_bike,2023-04-27T07:34:37,2023-04-27T07:47:02,,,,,41.91,-87.63,41.88,-87.63,member,7,13
47CCF755D569F30C,electric_bike,2023-04-11T13:04:26,2023-04-11T13:11:13,,,,,41.9,-87.63,41.89,-87.63,member,13,13
BD6BC66C93FC6413,electric_bike,2023-04-10T19:00:29,2023-04-10T19:12:53,,,,,41.91,-87.63,41.89,-87.64,member,19,13
3C3193AD8B25EE93,electric_bike,2023-04-22T23:02:43,2023-04-22T23:06:52,,,,,41.9,-87.64,41.89,-87.64,member,23,13
8A9390896AF3006B,electric_bike,2023-04-01T19:10:34,2023-04-01T19:20:22,,,,,41.9,-87.63,41.9,-87.62,casual,19,13
35D2192E1074B089,electric_bike,2023-04-13T20:02:58,2023-04-13T20:08:46,,,,,41.91,-87.63,41.9,-87.63,casual,20,13
F0E1887301BED3B8,electric_bike,2023-04-18T21:31:51,2023-04-18T21:42:24,,,,,41.9,-87.63,41.9,-87.63,casual,21,13
2B427CC15E69EDB2,electric_bike,2023-04-13T18:26:18,2023-04-13T18:28:17,,,,,41.9,-87.63,41.9,-87.63,casual,18,13
BE9A5C17AF00EB6E,electric_bike,2023-04-21T16:22:20,2023-04-21T16:25:31,,,,,41.91,-87.63,41.9,-87.63,casual,16,13
62A2F255A64E1C22,electric_bike,2023-04-21T16:14:04,2023-04-21T16:20:44,,,,,41.91,-87.63,41.9,-87.63,casual,16,13
D60F6AC60DC95991,electric_bike,2023-04-21T11:47:59,2023-04-21T11:49:04,,,,,41.9,-87.63,41.89,-87.63,casual,11,13
4B00F4563A2D862C,electric_bike,2023-04-21T11:45:53,2023-04-21T11:46:24,,,,,41.9,-87.63,41.9,-87.63,casual,11,13
23F4708B1FAA2CBA,electric_bike,2023-04-14T17:31:41,2023-04-14T17:56:40,,,,,41.91,-87.63,41.89,-87.61,casual,17,13
DAFB893F0B42B1CC,electric_bike,2023-04-06T21:10:08,2023-04-06T21:13:35,,,,,41.91,-87.63,41.9,-87.63,casual,21,13
54CF6F923AF80601,electric_bike,2023-04-09T16:08:43,2023-04-09T16:08:58,,,,,41.9,-87.63,41.9,-87.63,casual,16,13
2FB3B8FFB1300F11,electric_bike,2023-04-28T05:49:27,2023-04-28T05:49:48,,,,,41.9,-87.63,41.9,-87.63,casual,5,13
269E4B355DD1C02B,electric_bike,2023-04-04T13:37:08,2023-04-04T13:39:45,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
91328085F626238B,electric_bike,2023-04-28T16:29:30,2023-04-28T16:29:57,,,,,41.9,-87.63,41.9,-87.63,casual,16,13
9E965A4899ED95D1,electric_bike,2023-04-24T19:02:33,2023-04-24T19:04:29,,,,,41.9,-87.63,41.9,-87.63,casual,19,13
EB80FA9BDC17E7F8,electric_bike,2023-04-19T17:48:13,2023-04-19T17:52:47,,,,,41.9,-87.63,41.89,-87.62,casual,17,13
8C0EA2608CAA1B4A,electric_bike,2023-04-21T12:33:43,2023-04-21T12:43:43,,,,,41.91,-87.63,41.9,-87.63,casual,12,13
CB53C1A06C820A29,electric_bike,2023-04-21T17:10:13,2023-04-21T17:32:55,,,,,41.91,-87.63,41.89,-87.63,casual,17,13
8515A3EC4F988EBF,electric_bike,2023-04-27T12:53:45,2023-04-27T13:01:49,,,,,41.91,-87.62,41.9,-87.62,casual,12,13
3CA40836237E13FC,electric_bike,2023-04-17T16:23:49,2023-04-17T16:29:46,,,,,41.91,-87.63,41.9,-87.63,casual,16,13
2A97EB7A50E062B3,electric_bike,2023-04-16T21:57:59,2023-04-16T22:04:50,,,,,41.9,-87.63,41.9,-87.63,casual,21,13
3D91C23EEC0F6465,electric_bike,2023-04-16T01:29:36,2023-04-16T01:34:30,,,,,41.9,-87.63,41.9,-87.63,casual,1,13
4D155B1A4668324B,electric_bike,2023-04-15T19:46:21,2023-04-15T19:50:46,,,,,41.91,-87.62,41.9,-87.62,casual,19,13
7D5776A8725C5BE6,electric_bike,2023-04-25T22:58:56,2023-04-25T23:02:31,,,,,41.9,-87.63,41.89,-87.63,casual,22,13
FECDF74C9B1E657D,electric_bike,2023-04-26T13:46:41,2023-04-26T13:47:59,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
5996D2CCB3CCDF1B,electric_bike,2023-04-26T13:39:25,2023-04-26T13:39:29,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
10F17C5726425C28,electric_bike,2023-04-26T13:41:02,2023-04-26T13:41:08,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
BB69D5A31843AE71,electric_bike,2023-04-26T13:40:06,2023-04-26T13:40:13,,,,,41.9,-87.63,41.9,-87.63,casual,13,13
B26067BBDBE5747F,electric_bike,2023-04-15T08:55:20,2023-04-15T09:11:37,,,,,41.91,-87.64,41.89,-87.63,member,8,13
32334E75D289F4BB,electric_bike,2023-04-26T22:36:36,2023-04-26T23:13:59,,,,,41.9,-87.63,41.9,-87.63,member,22,13
BA87825B17E8F85A,electric_bike,2023-04-15T21:55:33,2023-04-15T22:48:01,,,,,41.9,-87.63,41.9,-87.63,member,21,13
44DDB4C4DA27D153,electric_bike,2023-04-15T17:52:15,2023-04-15T17:59:01,,,,,41.9,-87.63,41.89,-87.63,member,17,13
BD2215BA15511188,electric_bike,2023-04-30T22:50:15,2023-04-30T23:53,,,,,41.9,-87.63,41.9,-87.63,member,22,13
99688B19AC4112FE,electric_bike,2023-04-14T22:09:58,2023-04-14T22:15:16,,,,,41.91,-87.63,41.9,-87.63,member,22,13
40E69633073E9BAC,electric_bike,2023-04-11T15:53:04,2023-04-11T15:58:45,,,,,41.9,-87.64,41.89,-87.64,member,15,13
768E211477A8196F,electric_bike,2023-04-15T14:46:23,2023-04-15T14:58:15,,,,,41.91,-87.64,41.89,-87.63,member,14,13
3D4B2578201DCCF3,electric_bike,2023-04-07T06:31:24,2023-04-07T06:38:07,,,,,41.9,-87.63,41.9,-87.63,member,6,13
FF4154ABD580EF76,electric_bike,2023-04-04T00:34:54,2023-04-04T00:38:38,,,,,41.91,-87.63,41.9,-87.63,member,0,13
49ABAA8F70D7F3B0,electric_bike,2023-04-12T08:10:10,2023-04-12T08:18:25,,,,,41.9,-87.63,41.89,-87.63,member,8,13
162F6DE71250B2CB,electric_bike,2023-04-12T06:53:54,2023-04-12T07:00:19,,,,,41.9,-87.64,41.88,-87.63,member,6,13
EE352BCECE8585FC,electric_bike,2023-04-02T22:13:55,2023-04-02T22:16:42,,,,,41.9,-87.63,41.9,-87.62,member,22,13
F5BA0E564988E5A3,electric_bike,2023-04-02T22:08:26,2023-04-02T22:11:11,,,,,41.9,-87.63,41.9,-87.63,member,22,13
DE4D982E84FEBD9F,electric_bike,2023-04-29T18:56:23,2023-04-29T18:56:26,,,,,41.9,-87.63,41.9,-87.63,member,18,13
E3AA1956987DF944,electric_bike,2023-04-25T11:39:29,2023-04-25T11:39:36,,,,,41.9,-87.63,41.9,-87.63,member,11,13
20B7F4F453117028,electric_bike,2023-04-25T11:38:08,2023-04-25T11:38:17,,,,,41.9,-87.63,41.9,-87.63,member,11,13
98A1C3B827445464,electric_bike,2023-04-25T11:38:59,2023-04-25T11:39:05,,,,,41.9,-87.63,41.9,-87.63,member,11,13
E3D74DB68F4162CD,electric_bike,2023-04-25T11:38:27,2023-04-25T11:38:33,,,,,41.9,-87.63,41.9,-87.63,member,11,13
187914ED02CA984A,electric_bike,2023-04-27T20:43:45,2023-04-27T20:47:03,,,,,41.9,-87.63,41.9,-87.63,member,20,13
EE1C9E496820DA91,electric_bike,2023-04-28T16:56:40,2023-04-28T21:10:21,,,,,41.9,-87.62,41.89,-87.63,member,16,13
525FB45894025E00,electric_bike,2023-04-07T11:46:45,2023-04-07T12:01:21,,,,,41.91,-87.65,41.9,-87.62,member,11,13
5B311ED5CC23FE94,electric_bike,2023-04-18T12:48:10,2023-04-18T12:52:37,,,,,41.9,-87.63,41.89,-87.63,member,12,13
6A3C26F8DF1A770B,electric_bike,2023-04-03T16:03:11,2023-04-03T16:16:15,,,,,41.9,-87.63,41.9,-87.63,member,16,13
7A405866EE348875,electric_bike,2023-04-10T16:30:26,2023-04-10T16:41:46,,,,,41.9,-87.63,41.9,-87.63,casual,16,13
3D3F0882A7176538,electric_bike,2023-04-07T19:07:18,2023-04-07T19:12:34,,,,,41.9,-87.64,41.9,-87.63,casual,19,13
3236957C00369F24,electric_bike,2023-04-21T19:45:16,2023-04-21T19:52:34,,,,,41.91,-87.63,41.89,-87.63,casual,19,13
7417BD6F4E797123,electric_bike,2023-04-22T11:13:48,2023-04-22T11:14:31,,,,,41.9,-87.63,41.9,-87.63,casual,11,13
195AAB9E581A3490,electric_bike,2023-04-22T18:00:38,2023-04-22T18:11:20,,,,,41.9,-87.63,41.9,-87.63,casual,18,13
F1890B56F103877F,electric_bike,2023-04-22T12:38:14,2023-04-22T13:12:12,,,,,41.9,-87.64,41.88,-87.63,casual,12,13
12B3FB78996845B4,electric_bike,2023-04-22T19:04:10,2023-04-22T19:04:22,,,,,41.9,-87.63,41.9,-87.63,casual,19,13
965B7E089D9C5D7E,electric_bike,2023-04-11T15:36:24,2023-04-11T16:04:57,,,,,41.91,-87.63,41.88,-87.62,casual,15,13
054D43BB1B83D89D,electric_bike,2023-04-21T09:19:43,2023-04-21T09:25:17,,,,,41.9,-87.63,41.9,-87.63,casual,9,13
D3DC0D69CFEA3B2C,electric_bike,2023-04-04T19:38:15,2023-04-04T19:49:02,,,,,41.9,-87.62,41.89,-87.63,casual,19,13
FCDAF39CD13B2FCA,electric_bike,2023-04-14T17:53:07,2023-04-14T18:08:12,,,,,41.91,-87.63,41.89,-87.64,casual,17,13
E7C7B4041B18F0F3,electric_bike,2023-04-13T20:59:20,2023-04-13T21:31:40,,,,,41.91,-87.63,41.89,-87.63,casual,20,13
F1C805ABEBC23B0C,electric_bike,2023-04-14T18:12:07,2023-04-14T18:15:10,,,,,41.9,-87.63,41.9,-87.63,casual,18,13
DEE938F31FED8C4E,electric_bike,2023-04-20T07:52:42,2023-04-20T08:08:20,,,,,41.91,-87.63,41.88,-87.63,casual,7,13
EAD3C0A5E7C4098A,electric_bike,2023-04-29T10:59:52,2023-04-29T11:19:57,,,,,41.9,-87.63,41.9,-87.63,casual,10,13
F5708663436851C5,electric_bike,2023-04-29T10:56:46,2023-04-29T10:58:02,,,,,41.9,-87.63,41.9,-87.63,casual,10,13
117B38692BE5FF54,electric_bike,2023-04-29T10:55:06,2023-04-29T10:55:24,,,,,41.9,-87.63,41.9,-87.63,casual,10,13
00B5C2FBCA776CDE,electric_bike,2023-04-29T14:21:16,2023-04-29T14:23:48,,,,,41.9,-87.63,41.9,-87.63,casual,14,13
21AD4B6AC1726778,electric_bike,2023-04-09T11:57,2023-04-09T12:01:58,,,,,41.9,-87.63,41.89,-87.63,casual,11,13
2CC7264265C287DE,electric_bike,2023-04-27T18:03:31,2023-04-27T18:14:15,,,,,41.9,-87.64,41.89,-87.63,casual,18,13
9DD241B33CB32951,electric_bike,2023-04-22T18:06:48,2023-04-22T18:08:34,,,,,41.9,-87.63,41.89,-87.63,casual,18,13
DA49B57031C1DBD3,electric_bike,2023-04-22T17:46:47,2023-04-22T17:54:48,,,,,41.91,-87.62,41.9,-87.62,casual,17,13
47FE8F82F86D6F12,electric_bike,2023-04-21T20:41:25,2023-04-21T20:44:30,,,,,41.9,-87.63,41.9,-87.63,casual,20,13
007143940221B064,electric_bike,2023-04-21T20:35:59,2023-04-21T20:39:29,,,,,41.9,-87.63,41.9,-87.63,casual,20,13
FEECDA7DCD146039,electric_bike,2023-04-22T18:30:36,2023-04-22T18:32:37,,,,,41.9,-87.63,41.89,-87.63,casual,18,13
FBE7D2042E7D2386,electric_bike,2023-04-18T08:55:31,2023-04-18T09:01:59,,,,,41.9,-87.64,41.89,-87.63,casual,8,13
8A3E8F4D4B7FA6D9,electric_bike,2023-04-29T01:51:19,2023-04-29T02:05:25,,,,,41.91,-87.63,41.9,-87.63,casual,1,13
D473CDF8905574F0,electric_bike,2023-04-14T12:05:13,2023-04-14T12:17:28,,,,,41.9,-87.64,41.89,-87.62,casual,12,13
26B0025C13C302B5,electric_bike,2023-04-15T14:55:26,2023-04-15T15:11:31,,,,,41.9,-87.63,41.9,-87.63,casual,14,13
21C983D316C6B665,electric_bike,2023-04-15T10:16:36,2023-04-15T10:36:10,,,,,41.91,-87.62,41.88,-87.62,casual,10,13
8A4CB69DF9A26DFF,electric_bike,2023-04-26T20:32:17,2023-04-26T20:35:08,,,,,41.9,-87.63,41.9,-87.63,casual,20,13
D7F97FF1FB4A4DC2,electric_bike,2023-04-26T19:34:13,2023-04-26T19:38:10,,,,,41.9,-87.64,41.9,-87.63,casual,19,13
061470638F909121,electric_bike,2023-04-12T11:19:32,2023-04-12T11:19:36,,,,,41.9,-87.63,41.9,-87.63,casual,11,13
9896A836EB17E91E,electric_bike,2023-04-20T14:44:26,2023-04-20T14:54:45,,,,,41.9,-87.62,41.89,-87.63,casual,14,13
8A860738C36FCC61,electric_bike,2023-04-25T08:17:16,2023-04-25T08:17:22,,,,,41.9,-87.63,41.9,-87.63,casual,8,13
2E53FB90AF2CB6B5,electric_bike,2023-04-25T08:15:23,2023-04-25T08:15:27,,,,,41.9,-87.63,41.9,-87.63,casual,8,13
8ED0250A818B6CC4,electric_bike,2023-04-25T08:15:55,2023-04-25T08:16:01,,,,,41.9,-87.63,41.9,-87.63,casual,8,13
DE5561F4FC7DABDB,electric_bike,2023-04-24T19:03:21,2023-04-24T19:04:37,,,,,41.9,-87.63,41.9,-87.63,casual,19,13
2C33566292F0E64B,electric_bike,2023-04-26T12:47:54,2023-04-26T12:58:14,,,,,41.9,-87.63,41.9,-87.63,casual,12,13
7A552D266DB6B8C5,electric_bike,2023-04-26T17:49:09,2023-04-26T17:51:17,,,,,41.9,-87.63,41.9,-87.63,casual,17,13
4440A96485A8DED5,electric_bike,2023-04-25T19:30:21,2023-04-25T19:34:50,,,,,41.91,-87.63,41.9,-87.63,casual,19,13
1F2E94129FFC3BCE,electric_bike,2023-04-10T17:02:20,2023-04-10T17:07:20,Clark St & Schiller St,TA1309000024,Dearborn Pkwy & Delaware Pl,TA1307000128,41.908138394,-87.631564975,41.898969,-87.629912,casual,17,13
3A858349A283B0F1,electric_bike,2023-04-23T16:38:14,2023-04-23T16:43:25,Clark St & Schiller St,TA1309000024,Dearborn Pkwy & Delaware Pl,TA1307000128,41.908121666666666,-87.63157166666667,41.898969,-87.629912,member,16,13
146488A9D67C7973,classic_bike,2023-04-19T19:41:28,2023-04-19T19:48:12,Dearborn Pkwy & Delaware Pl,TA1307000128,LaSalle St & Illinois St,13430,41.898969,-87.629912,41.890762,-87.631697,member,19,13
C99AD35EFB7F2A62,electric_bike,2023-04-24T08:01:03,2023-04-24T08:17:13,N Clark St & W Elm St,20249.0,N Clark St & W Elm St,20249.0,41.9,-87.63,41.9,-87.63,casual,8,13
21153E013F8C2BD4,classic_bike,2023-04-09T13:05:15,2023-04-09T13:29:49,Clark St & Schiller St,TA1309000024,Millennium Park,13008,41.907993,-87.631501,41.8810317,-87.62408432,member,13,13
837E76B500D293A1,classic_bike,2023-04-11T18:28:08,2023-04-11T18:33:26,Clark St & Schiller St,TA1309000024,Dearborn Pkwy & Delaware Pl,TA1307000128,41.907993,-87.631501,41.898969,-87.629912,member,18,13
1464AB369712E148,classic_bike,2023-04-04T15:48:58,2023-04-04T15:56:37,Clark St & Schiller St,TA1309000024,Dearborn Pkwy & Delaware Pl,TA1307000128,41.907993,-87.631501,41.898969,-87.629912,member,15,13
16B09DCC8A06C7CC,classic_bike,2023-04-25T19:32:50,2023-04-25T19:38:26,Clark St & Schiller St,TA1309000024,Dearborn Pkwy & Delaware Pl,TA1307000128,41.907993,-87.631501,41.898969,-87.629912,member,19,13
