language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/noprompt/garden,2013-04-08,4.0,rank-0,4
Clojure,https://github.com/noprompt/garden,2013-04-09,20.0,rank-0,20
Clojure,https://github.com/noprompt/garden,2013-04-12,27.0,rank-0,27
Clojure,https://github.com/noprompt/garden,2013-04-14,30.0,rank-0,30
Clojure,https://github.com/noprompt/garden,2013-04-15,36.0,rank-0,36
Clojure,https://github.com/noprompt/garden,2013-04-16,42.0,rank-0,42
Clojure,https://github.com/noprompt/garden,2013-04-17,43.0,rank-0,43
Clojure,https://github.com/noprompt/garden,2013-04-18,51.0,rank-0,51
Clojure,https://github.com/noprompt/garden,2013-04-19,52.0,rank-0,52
Clojure,https://github.com/noprompt/garden,2013-04-22,56.0,rank-0,56
Clojure,https://github.com/noprompt/garden,2013-04-26,59.0,rank-0,58
Clojure,https://github.com/noprompt/garden,2013-04-27,62.0,rank-0,61
Clojure,https://github.com/noprompt/garden,2013-04-28,66.0,rank-0,65
Clojure,https://github.com/noprompt/garden,2013-04-29,69.0,rank-0,68
Clojure,https://github.com/noprompt/garden,2013-04-30,73.0,rank-0,72
Clojure,https://github.com/noprompt/garden,2013-05-24,80.0,rank-0,79
Clojure,https://github.com/noprompt/garden,2013-05-27,81.0,rank-0,80
Clojure,https://github.com/noprompt/garden,2013-06-12,82.0,rank-0,81
Clojure,https://github.com/noprompt/garden,2013-06-13,86.0,rank-0,85
Clojure,https://github.com/noprompt/garden,2013-06-14,89.0,rank-0,88
Clojure,https://github.com/noprompt/garden,2013-06-15,99.0,rank-0,98
Clojure,https://github.com/noprompt/garden,2013-06-16,105.0,rank-0,104
Clojure,https://github.com/noprompt/garden,2013-06-17,106.0,rank-0,105
Clojure,https://github.com/noprompt/garden,2013-06-18,108.0,rank-0,107
Clojure,https://github.com/noprompt/garden,2013-06-19,112.0,rank-0,111
Clojure,https://github.com/noprompt/garden,2013-06-21,116.0,rank-0,115
Clojure,https://github.com/noprompt/garden,2013-06-22,119.0,rank-0,118
Clojure,https://github.com/noprompt/garden,2013-06-24,121.0,rank-0,120
Clojure,https://github.com/noprompt/garden,2013-06-25,128.0,rank-0,127
Clojure,https://github.com/noprompt/garden,2013-06-26,138.0,rank-0,137
Clojure,https://github.com/noprompt/garden,2013-06-27,140.0,rank-0,139
Clojure,https://github.com/noprompt/garden,2013-07-06,143.0,rank-0,142
Clojure,https://github.com/noprompt/garden,2013-07-07,148.0,rank-0,147
Clojure,https://github.com/noprompt/garden,2013-07-08,150.0,rank-0,149
Clojure,https://github.com/noprompt/garden,2013-08-01,151.0,rank-0,150
Clojure,https://github.com/noprompt/garden,2013-08-12,153.0,rank-0,152
Clojure,https://github.com/noprompt/garden,2013-09-04,159.0,rank-0,158
Clojure,https://github.com/noprompt/garden,2013-09-10,173.0,rank-0,172
Clojure,https://github.com/noprompt/garden,2013-09-11,180.0,rank-0,179
Clojure,https://github.com/noprompt/garden,2013-09-14,184.0,rank-0,183
Clojure,https://github.com/noprompt/garden,2013-09-15,185.0,rank-0,184
Clojure,https://github.com/noprompt/garden,2013-09-16,197.0,rank-0,196
Clojure,https://github.com/noprompt/garden,2013-09-17,205.0,rank-0,204
Clojure,https://github.com/noprompt/garden,2013-09-18,207.0,rank-0,206
Clojure,https://github.com/noprompt/garden,2013-09-19,217.0,rank-0,216
Clojure,https://github.com/noprompt/garden,2013-09-20,221.0,rank-0,217
Clojure,https://github.com/noprompt/garden,2013-09-21,228.0,rank-0,220
Clojure,https://github.com/noprompt/garden,2013-09-22,246.0,rank-0,233
Clojure,https://github.com/noprompt/garden,2013-09-23,250.0,rank-0,235
Clojure,https://github.com/noprompt/garden,2013-09-24,258.0,rank-0,240
Clojure,https://github.com/noprompt/garden,2013-09-25,268.0,rank-0,250
Clojure,https://github.com/noprompt/garden,2013-09-26,285.0,rank-0,267
Clojure,https://github.com/noprompt/garden,2013-09-28,295.0,rank-0,277
Clojure,https://github.com/noprompt/garden,2013-09-29,296.0,rank-0,278
Clojure,https://github.com/noprompt/garden,2013-10-07,303.0,rank-0,285
Clojure,https://github.com/noprompt/garden,2013-10-08,309.0,rank-0,291
Clojure,https://github.com/noprompt/garden,2013-10-15,311.0,rank-0,292
Clojure,https://github.com/noprompt/garden,2013-10-16,317.0,rank-0,298
Clojure,https://github.com/noprompt/garden,2013-10-25,318.0,rank-0,298
Clojure,https://github.com/noprompt/garden,2013-10-29,319.0,rank-0,298
Clojure,https://github.com/noprompt/garden,2013-10-30,320.0,rank-0,298
Clojure,https://github.com/noprompt/garden,2013-11-19,324.0,rank-0,301
Clojure,https://github.com/noprompt/garden,2014-01-12,326.0,rank-0,303
Clojure,https://github.com/noprompt/garden,2014-01-26,330.0,rank-0,307
Clojure,https://github.com/noprompt/garden,2014-02-03,331.0,rank-0,307
Clojure,https://github.com/noprompt/garden,2014-04-25,332.0,rank-0,307
Clojure,https://github.com/noprompt/garden,2014-04-28,335.0,rank-0,310
Clojure,https://github.com/noprompt/garden,2014-05-16,336.0,rank-0,310
Clojure,https://github.com/noprompt/garden,2014-05-21,337.0,rank-0,311
Clojure,https://github.com/noprompt/garden,2014-05-23,340.0,rank-0,314
Clojure,https://github.com/noprompt/garden,2014-05-24,347.0,rank-0,321
Clojure,https://github.com/noprompt/garden,2014-06-03,348.0,rank-0,322
Clojure,https://github.com/noprompt/garden,2014-06-18,350.0,rank-0,323
Clojure,https://github.com/noprompt/garden,2014-06-19,355.0,rank-0,328
Clojure,https://github.com/noprompt/garden,2014-07-10,356.0,rank-0,329
Clojure,https://github.com/noprompt/garden,2014-07-12,367.0,rank-0,340
Clojure,https://github.com/noprompt/garden,2014-08-16,368.0,rank-0,341
Clojure,https://github.com/noprompt/garden,2014-08-20,369.0,rank-0,342
Clojure,https://github.com/noprompt/garden,2014-09-28,371.0,rank-0,342
Clojure,https://github.com/noprompt/garden,2014-10-16,377.0,rank-0,348
Clojure,https://github.com/noprompt/garden,2014-10-19,378.0,rank-0,348
Clojure,https://github.com/noprompt/garden,2014-10-22,380.0,rank-0,349
Clojure,https://github.com/noprompt/garden,2014-10-23,387.0,rank-0,356
Clojure,https://github.com/noprompt/garden,2014-11-12,388.0,rank-0,357
Clojure,https://github.com/noprompt/garden,2015-02-12,389.0,rank-0,357
Clojure,https://github.com/noprompt/garden,2015-02-16,390.0,rank-0,357
Clojure,https://github.com/noprompt/garden,2015-05-25,391.0,rank-0,358
Clojure,https://github.com/noprompt/garden,2015-05-26,393.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-03,397.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-05,407.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-06,411.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-10,412.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-11,413.0,rank-0,360
Clojure,https://github.com/noprompt/garden,2015-08-19,414.0,rank-0,361
Clojure,https://github.com/noprompt/garden,2015-08-23,415.0,rank-0,361
Clojure,https://github.com/noprompt/garden,2015-08-31,418.0,rank-0,361
Clojure,https://github.com/noprompt/garden,2015-09-13,420.0,rank-0,361
Clojure,https://github.com/noprompt/garden,2015-09-30,421.0,rank-0,361
Clojure,https://github.com/noprompt/garden,2015-10-01,422.0,rank-0,362
Clojure,https://github.com/noprompt/garden,2015-11-01,426.0,rank-0,362
Clojure,https://github.com/noprompt/garden,2015-11-02,427.0,rank-0,363
Clojure,https://github.com/noprompt/garden,2015-11-07,428.0,rank-0,363
Clojure,https://github.com/noprompt/garden,2015-11-11,429.0,rank-0,364
Clojure,https://github.com/noprompt/garden,2015-11-12,430.0,rank-0,364
Clojure,https://github.com/noprompt/garden,2015-11-18,431.0,rank-0,365
Clojure,https://github.com/noprompt/garden,2015-11-27,432.0,rank-0,365
Clojure,https://github.com/noprompt/garden,2015-11-28,437.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2015-12-03,438.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2015-12-06,442.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2015-12-29,443.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-01-09,446.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-01-10,447.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-01-13,448.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-01-31,450.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-02-03,453.0,rank-0,369
Clojure,https://github.com/noprompt/garden,2016-02-06,458.0,rank-0,374
Clojure,https://github.com/noprompt/garden,2016-02-27,464.0,rank-0,379
Clojure,https://github.com/noprompt/garden,2016-05-19,465.0,rank-0,380
Clojure,https://github.com/noprompt/garden,2016-11-13,466.0,rank-0,380
Clojure,https://github.com/noprompt/garden,2016-11-15,467.0,rank-0,381
Clojure,https://github.com/noprompt/garden,2017-05-12,469.0,rank-0,381
Clojure,https://github.com/noprompt/garden,2017-09-11,473.0,rank-0,381
