language,html_url,date,committer,commits
Python,https://github.com/formspree/formspree,2014-12-08,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-11,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-14,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-15,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-21,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-22,rank-0,0.0
Python,https://github.com/formspree/formspree,2014-12-25,rank-0,1.0
Python,https://github.com/formspree/formspree,2014-12-28,rank-0,1.0
Python,https://github.com/formspree/formspree,2014-12-30,rank-0,2.0
Python,https://github.com/formspree/formspree,2014-12-31,rank-0,3.0
Python,https://github.com/formspree/formspree,2015-01-01,rank-0,3.0
Python,https://github.com/formspree/formspree,2015-01-03,rank-0,4.0
Python,https://github.com/formspree/formspree,2015-01-05,rank-0,5.0
Python,https://github.com/formspree/formspree,2015-01-06,rank-0,12.0
Python,https://github.com/formspree/formspree,2015-01-10,rank-0,12.0
Python,https://github.com/formspree/formspree,2015-01-11,rank-0,16.0
Python,https://github.com/formspree/formspree,2015-01-12,rank-0,17.0
Python,https://github.com/formspree/formspree,2015-01-13,rank-0,18.0
Python,https://github.com/formspree/formspree,2015-01-14,rank-0,18.0
Python,https://github.com/formspree/formspree,2015-01-16,rank-0,18.0
Python,https://github.com/formspree/formspree,2015-01-18,rank-0,18.0
Python,https://github.com/formspree/formspree,2015-01-19,rank-0,20.0
Python,https://github.com/formspree/formspree,2015-01-20,rank-0,26.0
Python,https://github.com/formspree/formspree,2015-01-21,rank-0,33.0
Python,https://github.com/formspree/formspree,2015-01-22,rank-0,33.0
Python,https://github.com/formspree/formspree,2015-01-23,rank-0,41.0
Python,https://github.com/formspree/formspree,2015-01-24,rank-0,45.0
Python,https://github.com/formspree/formspree,2015-01-25,rank-0,45.0
Python,https://github.com/formspree/formspree,2015-01-26,rank-0,45.0
Python,https://github.com/formspree/formspree,2015-01-27,rank-0,46.0
Python,https://github.com/formspree/formspree,2015-01-28,rank-0,46.0
Python,https://github.com/formspree/formspree,2015-01-29,rank-0,47.0
Python,https://github.com/formspree/formspree,2015-01-31,rank-0,47.0
Python,https://github.com/formspree/formspree,2015-02-01,rank-0,47.0
Python,https://github.com/formspree/formspree,2015-02-02,rank-0,50.0
Python,https://github.com/formspree/formspree,2015-02-03,rank-0,55.0
Python,https://github.com/formspree/formspree,2015-02-12,rank-0,58.0
Python,https://github.com/formspree/formspree,2015-02-17,rank-0,62.0
Python,https://github.com/formspree/formspree,2015-02-18,rank-0,62.0
Python,https://github.com/formspree/formspree,2015-02-20,rank-0,70.0
Python,https://github.com/formspree/formspree,2015-02-21,rank-0,73.0
Python,https://github.com/formspree/formspree,2015-02-23,rank-0,74.0
Python,https://github.com/formspree/formspree,2015-02-24,rank-0,74.0
Python,https://github.com/formspree/formspree,2015-02-25,rank-0,77.0
Python,https://github.com/formspree/formspree,2015-03-15,rank-0,84.0
Python,https://github.com/formspree/formspree,2015-04-03,rank-0,85.0
Python,https://github.com/formspree/formspree,2015-04-10,rank-0,86.0
Python,https://github.com/formspree/formspree,2015-04-19,rank-0,89.0
Python,https://github.com/formspree/formspree,2015-05-13,rank-0,90.0
Python,https://github.com/formspree/formspree,2015-05-14,rank-0,93.0
Python,https://github.com/formspree/formspree,2015-05-15,rank-0,97.0
Python,https://github.com/formspree/formspree,2015-05-17,rank-0,101.0
