language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/clojure/core.match,2011-04-12,4.0,rank-0,4
Clojure,https://github.com/clojure/core.match,2011-04-13,6.0,rank-0,6
Clojure,https://github.com/clojure/core.match,2011-04-14,7.0,rank-0,7
Clojure,https://github.com/clojure/core.match,2011-04-17,8.0,rank-0,8
Clojure,https://github.com/clojure/core.match,2011-04-21,10.0,rank-0,10
Clojure,https://github.com/clojure/core.match,2011-04-25,16.0,rank-0,16
Clojure,https://github.com/clojure/core.match,2011-04-26,20.0,rank-0,20
Clojure,https://github.com/clojure/core.match,2011-05-01,22.0,rank-0,22
Clojure,https://github.com/clojure/core.match,2011-05-02,26.0,rank-0,26
Clojure,https://github.com/clojure/core.match,2011-05-03,27.0,rank-0,27
Clojure,https://github.com/clojure/core.match,2011-05-04,32.0,rank-0,32
Clojure,https://github.com/clojure/core.match,2011-05-08,35.0,rank-0,35
Clojure,https://github.com/clojure/core.match,2011-05-09,37.0,rank-0,37
Clojure,https://github.com/clojure/core.match,2011-05-13,40.0,rank-0,40
Clojure,https://github.com/clojure/core.match,2011-05-19,41.0,rank-0,41
Clojure,https://github.com/clojure/core.match,2011-05-23,43.0,rank-0,43
Clojure,https://github.com/clojure/core.match,2011-05-24,49.0,rank-0,49
Clojure,https://github.com/clojure/core.match,2011-05-31,54.0,rank-0,54
Clojure,https://github.com/clojure/core.match,2011-06-01,59.0,rank-0,59
Clojure,https://github.com/clojure/core.match,2011-06-04,61.0,rank-0,61
Clojure,https://github.com/clojure/core.match,2011-07-22,73.0,rank-0,61
Clojure,https://github.com/clojure/core.match,2011-07-24,74.0,rank-0,62
Clojure,https://github.com/clojure/core.match,2011-07-28,89.0,rank-0,70
Clojure,https://github.com/clojure/core.match,2011-07-29,104.0,rank-0,81
Clojure,https://github.com/clojure/core.match,2011-07-30,116.0,rank-0,93
Clojure,https://github.com/clojure/core.match,2011-07-31,117.0,rank-0,94
Clojure,https://github.com/clojure/core.match,2011-08-01,126.0,rank-0,102
Clojure,https://github.com/clojure/core.match,2011-08-02,149.0,rank-0,118
Clojure,https://github.com/clojure/core.match,2011-08-03,154.0,rank-0,122
Clojure,https://github.com/clojure/core.match,2011-08-04,162.0,rank-0,127
Clojure,https://github.com/clojure/core.match,2011-08-05,175.0,rank-0,140
Clojure,https://github.com/clojure/core.match,2011-08-07,191.0,rank-0,156
Clojure,https://github.com/clojure/core.match,2011-08-08,199.0,rank-0,164
Clojure,https://github.com/clojure/core.match,2011-08-09,213.0,rank-0,177
Clojure,https://github.com/clojure/core.match,2011-08-10,216.0,rank-0,177
Clojure,https://github.com/clojure/core.match,2011-08-11,225.0,rank-0,186
Clojure,https://github.com/clojure/core.match,2011-08-12,254.0,rank-0,209
Clojure,https://github.com/clojure/core.match,2011-08-13,262.0,rank-0,214
Clojure,https://github.com/clojure/core.match,2011-08-14,274.0,rank-0,216
Clojure,https://github.com/clojure/core.match,2011-08-15,276.0,rank-0,218
Clojure,https://github.com/clojure/core.match,2011-08-16,280.0,rank-0,218
Clojure,https://github.com/clojure/core.match,2011-08-17,287.0,rank-0,225
Clojure,https://github.com/clojure/core.match,2011-08-18,292.0,rank-0,230
Clojure,https://github.com/clojure/core.match,2011-08-19,321.0,rank-0,245
Clojure,https://github.com/clojure/core.match,2011-08-20,326.0,rank-0,250
Clojure,https://github.com/clojure/core.match,2011-08-21,347.0,rank-0,271
Clojure,https://github.com/clojure/core.match,2011-08-22,363.0,rank-0,284
Clojure,https://github.com/clojure/core.match,2011-08-23,371.0,rank-0,286
Clojure,https://github.com/clojure/core.match,2011-08-24,381.0,rank-0,289
Clojure,https://github.com/clojure/core.match,2011-08-25,394.0,rank-0,298
Clojure,https://github.com/clojure/core.match,2011-08-26,406.0,rank-0,308
Clojure,https://github.com/clojure/core.match,2011-08-27,420.0,rank-0,315
Clojure,https://github.com/clojure/core.match,2011-08-28,437.0,rank-0,331
Clojure,https://github.com/clojure/core.match,2011-08-29,446.0,rank-0,334
Clojure,https://github.com/clojure/core.match,2011-08-30,447.0,rank-0,335
Clojure,https://github.com/clojure/core.match,2011-08-31,452.0,rank-0,340
Clojure,https://github.com/clojure/core.match,2011-09-01,459.0,rank-0,342
Clojure,https://github.com/clojure/core.match,2011-09-03,462.0,rank-0,342
Clojure,https://github.com/clojure/core.match,2011-09-05,464.0,rank-0,343
Clojure,https://github.com/clojure/core.match,2011-09-13,470.0,rank-0,349
Clojure,https://github.com/clojure/core.match,2011-09-21,472.0,rank-0,349
Clojure,https://github.com/clojure/core.match,2011-09-22,473.0,rank-0,350
Clojure,https://github.com/clojure/core.match,2011-09-25,482.0,rank-0,359
Clojure,https://github.com/clojure/core.match,2011-09-26,488.0,rank-0,365
Clojure,https://github.com/clojure/core.match,2011-09-28,493.0,rank-0,370
