language,html_url,date,all-commits,committer,commits
Python,https://github.com/gabrielfalcao/lettuce,2010-03-22,1.0,rank-0,1
Python,https://github.com/gabrielfalcao/lettuce,2010-03-24,5.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-03-27,8.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-03-28,9.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-03-29,10.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-01,13.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-03,22.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-04,33.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-05,36.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-06,41.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-08,43.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-11,45.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-12,50.0,rank-0,5
Python,https://github.com/gabrielfalcao/lettuce,2010-04-13,54.0,rank-0,6
Python,https://github.com/gabrielfalcao/lettuce,2010-04-15,57.0,rank-0,9
Python,https://github.com/gabrielfalcao/lettuce,2010-04-20,69.0,rank-0,21
Python,https://github.com/gabrielfalcao/lettuce,2010-04-21,74.0,rank-0,26
Python,https://github.com/gabrielfalcao/lettuce,2010-04-22,83.0,rank-0,35
Python,https://github.com/gabrielfalcao/lettuce,2010-04-23,88.0,rank-0,40
Python,https://github.com/gabrielfalcao/lettuce,2010-04-24,97.0,rank-0,49
Python,https://github.com/gabrielfalcao/lettuce,2010-04-26,99.0,rank-0,51
Python,https://github.com/gabrielfalcao/lettuce,2010-04-27,104.0,rank-0,56
Python,https://github.com/gabrielfalcao/lettuce,2010-04-28,107.0,rank-0,59
Python,https://github.com/gabrielfalcao/lettuce,2010-04-29,110.0,rank-0,62
Python,https://github.com/gabrielfalcao/lettuce,2010-05-02,111.0,rank-0,63
Python,https://github.com/gabrielfalcao/lettuce,2010-05-03,113.0,rank-0,65
