language,html_url,date,committer,commits
Python,https://github.com/bradleyg/django-s3direct,2013-03-14,rank-0,6.0
Python,https://github.com/bradleyg/django-s3direct,2013-03-15,rank-0,12.0
Python,https://github.com/bradleyg/django-s3direct,2013-04-01,rank-0,12.0
Python,https://github.com/bradleyg/django-s3direct,2013-04-02,rank-0,21.0
Python,https://github.com/bradleyg/django-s3direct,2013-04-16,rank-0,27.0
Python,https://github.com/bradleyg/django-s3direct,2013-08-21,rank-0,30.0
Python,https://github.com/bradleyg/django-s3direct,2013-10-16,rank-0,30.0
Python,https://github.com/bradleyg/django-s3direct,2013-10-24,rank-0,30.0
Python,https://github.com/bradleyg/django-s3direct,2013-10-25,rank-0,30.0
Python,https://github.com/bradleyg/django-s3direct,2013-11-22,rank-0,33.0
Python,https://github.com/bradleyg/django-s3direct,2013-12-03,rank-0,66.0
Python,https://github.com/bradleyg/django-s3direct,2014-01-10,rank-0,72.0
Python,https://github.com/bradleyg/django-s3direct,2014-01-24,rank-0,87.0
Python,https://github.com/bradleyg/django-s3direct,2014-02-17,rank-0,90.0
Python,https://github.com/bradleyg/django-s3direct,2014-03-10,rank-0,108.0
Python,https://github.com/bradleyg/django-s3direct,2014-04-23,rank-0,114.0
Python,https://github.com/bradleyg/django-s3direct,2014-05-07,rank-0,117.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-23,rank-0,225.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-24,rank-0,231.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-25,rank-0,237.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-26,rank-0,243.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-27,rank-0,273.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-28,rank-0,297.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-29,rank-0,300.0
Python,https://github.com/bradleyg/django-s3direct,2014-07-30,rank-0,309.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-04,rank-0,312.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-05,rank-0,330.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-06,rank-0,330.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-07,rank-0,336.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-10,rank-0,342.0
Python,https://github.com/bradleyg/django-s3direct,2014-09-27,rank-0,354.0
Python,https://github.com/bradleyg/django-s3direct,2014-10-22,rank-0,363.0
Python,https://github.com/bradleyg/django-s3direct,2014-10-23,rank-0,366.0
Python,https://github.com/bradleyg/django-s3direct,2014-10-25,rank-0,366.0
Python,https://github.com/bradleyg/django-s3direct,2014-10-26,rank-0,366.0
Python,https://github.com/bradleyg/django-s3direct,2014-10-29,rank-0,375.0
Python,https://github.com/bradleyg/django-s3direct,2014-11-18,rank-0,381.0
Python,https://github.com/bradleyg/django-s3direct,2014-11-21,rank-0,384.0
Python,https://github.com/bradleyg/django-s3direct,2014-12-05,rank-0,384.0
Python,https://github.com/bradleyg/django-s3direct,2014-12-27,rank-0,393.0
Python,https://github.com/bradleyg/django-s3direct,2015-02-09,rank-0,393.0
Python,https://github.com/bradleyg/django-s3direct,2015-02-28,rank-0,396.0
Python,https://github.com/bradleyg/django-s3direct,2015-03-31,rank-0,399.0
Python,https://github.com/bradleyg/django-s3direct,2015-04-15,rank-0,405.0
Python,https://github.com/bradleyg/django-s3direct,2015-05-22,rank-0,405.0
Python,https://github.com/bradleyg/django-s3direct,2015-05-24,rank-0,411.0
Python,https://github.com/bradleyg/django-s3direct,2015-07-24,rank-0,411.0
Python,https://github.com/bradleyg/django-s3direct,2015-07-25,rank-0,411.0
Python,https://github.com/bradleyg/django-s3direct,2015-07-26,rank-0,414.0
Python,https://github.com/bradleyg/django-s3direct,2015-07-31,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2015-08-03,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2015-08-10,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2015-12-02,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-01-01,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-03-16,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-04-04,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-04-18,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-04-30,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-05-24,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-05-25,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-05-30,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-07-06,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-07-27,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-08-08,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-08-18,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-08-20,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-08-31,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-09-09,rank-0,417.0
Python,https://github.com/bradleyg/django-s3direct,2016-09-12,rank-0,417.0
