language,html_url,date,committer,commits
Python,https://github.com/RDFLib/rdflib,2003-12-18,rank-0,22.0
Python,https://github.com/RDFLib/rdflib,2003-12-29,rank-0,28.0
Python,https://github.com/RDFLib/rdflib,2004-02-04,rank-0,29.0
Python,https://github.com/RDFLib/rdflib,2004-02-10,rank-0,30.0
Python,https://github.com/RDFLib/rdflib,2004-02-23,rank-0,33.0
Python,https://github.com/RDFLib/rdflib,2004-02-25,rank-0,36.0
Python,https://github.com/RDFLib/rdflib,2004-03-03,rank-0,39.0
Python,https://github.com/RDFLib/rdflib,2004-03-10,rank-0,49.0
Python,https://github.com/RDFLib/rdflib,2004-03-12,rank-0,58.0
Python,https://github.com/RDFLib/rdflib,2004-03-13,rank-0,59.0
Python,https://github.com/RDFLib/rdflib,2004-03-14,rank-0,60.0
Python,https://github.com/RDFLib/rdflib,2004-03-15,rank-0,61.0
Python,https://github.com/RDFLib/rdflib,2004-03-16,rank-0,63.0
Python,https://github.com/RDFLib/rdflib,2004-03-17,rank-0,65.0
Python,https://github.com/RDFLib/rdflib,2004-03-18,rank-0,68.0
Python,https://github.com/RDFLib/rdflib,2004-03-30,rank-0,71.0
Python,https://github.com/RDFLib/rdflib,2004-04-05,rank-0,74.0
Python,https://github.com/RDFLib/rdflib,2004-04-16,rank-0,78.0
Python,https://github.com/RDFLib/rdflib,2004-04-20,rank-0,83.0
Python,https://github.com/RDFLib/rdflib,2004-04-21,rank-0,85.0
Python,https://github.com/RDFLib/rdflib,2004-06-24,rank-0,86.0
Python,https://github.com/RDFLib/rdflib,2004-08-26,rank-0,96.0
Python,https://github.com/RDFLib/rdflib,2004-09-24,rank-0,97.0
Python,https://github.com/RDFLib/rdflib,2004-10-14,rank-0,100.0
Python,https://github.com/RDFLib/rdflib,2004-11-23,rank-0,101.0
Python,https://github.com/RDFLib/rdflib,2005-01-02,rank-0,102.0
Python,https://github.com/RDFLib/rdflib,2005-01-08,rank-0,104.0
Python,https://github.com/RDFLib/rdflib,2005-01-19,rank-0,105.0
Python,https://github.com/RDFLib/rdflib,2005-02-22,rank-0,108.0
Python,https://github.com/RDFLib/rdflib,2005-03-01,rank-0,109.0
Python,https://github.com/RDFLib/rdflib,2005-03-18,rank-0,114.0
Python,https://github.com/RDFLib/rdflib,2005-03-19,rank-0,115.0
Python,https://github.com/RDFLib/rdflib,2005-03-28,rank-0,120.0
Python,https://github.com/RDFLib/rdflib,2005-03-29,rank-0,141.0
Python,https://github.com/RDFLib/rdflib,2005-03-30,rank-0,143.0
Python,https://github.com/RDFLib/rdflib,2005-03-31,rank-0,147.0
Python,https://github.com/RDFLib/rdflib,2005-04-01,rank-0,154.0
Python,https://github.com/RDFLib/rdflib,2005-04-03,rank-0,162.0
Python,https://github.com/RDFLib/rdflib,2005-04-04,rank-0,169.0
Python,https://github.com/RDFLib/rdflib,2005-04-05,rank-0,173.0
Python,https://github.com/RDFLib/rdflib,2005-04-08,rank-0,175.0
Python,https://github.com/RDFLib/rdflib,2005-04-11,rank-0,179.0
Python,https://github.com/RDFLib/rdflib,2005-04-12,rank-0,202.0
Python,https://github.com/RDFLib/rdflib,2005-04-13,rank-0,203.0
Python,https://github.com/RDFLib/rdflib,2005-04-14,rank-0,205.0
Python,https://github.com/RDFLib/rdflib,2005-04-16,rank-0,213.0
Python,https://github.com/RDFLib/rdflib,2005-04-26,rank-0,218.0
Python,https://github.com/RDFLib/rdflib,2005-04-27,rank-0,220.0
Python,https://github.com/RDFLib/rdflib,2005-04-28,rank-0,229.0
Python,https://github.com/RDFLib/rdflib,2005-05-01,rank-0,232.0
Python,https://github.com/RDFLib/rdflib,2005-05-02,rank-0,235.0
Python,https://github.com/RDFLib/rdflib,2005-05-03,rank-0,236.0
Python,https://github.com/RDFLib/rdflib,2005-05-11,rank-0,237.0
Python,https://github.com/RDFLib/rdflib,2005-05-12,rank-0,239.0
