language,html_url,date,all-commits,committer,commits
Python,https://github.com/codespell-project/codespell,2011-01-28,8.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-01-29,17.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-01-31,23.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-01,27.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-02,28.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-03,34.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-16,36.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-17,37.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-02-21,38.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-03-22,40.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-03-29,44.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-03-30,46.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-04-01,48.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-04-14,53.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-04-18,54.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-04-27,56.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-04-28,58.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-02,59.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-22,61.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-24,62.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-25,65.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-26,67.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-27,69.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-28,72.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-29,74.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-05-30,76.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-02,77.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-11,79.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-14,82.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-16,83.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-18,92.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-06-28,95.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-07-02,99.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-07-12,100.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-07-14,102.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-07-25,105.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-08-17,108.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-08-20,109.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-09-15,110.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-09-21,111.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-09-28,113.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-09-29,115.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-09-30,116.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-10-14,117.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-10-15,120.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-10-19,124.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-12-06,125.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2011-12-09,130.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2012-01-20,132.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2012-02-28,137.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2012-03-05,138.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2012-03-06,139.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2012-08-22,143.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-02-12,144.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-02-14,145.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-04-10,152.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-04-19,153.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-05-06,154.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-05-07,156.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-05-16,158.0,rank-0,0
Python,https://github.com/codespell-project/codespell,2013-05-28,159.0,rank-0,0
