language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/nubank/state-flow,2019-01-14,1.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-01-15,5.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-01-17,8.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-01-28,9.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-01-29,10.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-02-01,11.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-04-08,12.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-04-17,13.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-04-25,15.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-05-08,16.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-05-27,17.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-08-06,18.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-08-13,19.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-08-30,20.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-08-31,21.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-09-01,22.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-09-03,24.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-11-13,25.0,rank-0,0
Clojure,https://github.com/nubank/state-flow,2019-12-17,33.0,rank-0,5
Clojure,https://github.com/nubank/state-flow,2019-12-18,34.0,rank-0,5
Clojure,https://github.com/nubank/state-flow,2019-12-19,36.0,rank-0,5
Clojure,https://github.com/nubank/state-flow,2019-12-22,37.0,rank-0,6
Clojure,https://github.com/nubank/state-flow,2019-12-23,38.0,rank-0,6
Clojure,https://github.com/nubank/state-flow,2019-12-26,42.0,rank-0,10
Clojure,https://github.com/nubank/state-flow,2019-12-27,48.0,rank-0,16
Clojure,https://github.com/nubank/state-flow,2019-12-30,51.0,rank-0,19
Clojure,https://github.com/nubank/state-flow,2020-01-07,59.0,rank-0,26
Clojure,https://github.com/nubank/state-flow,2020-01-08,61.0,rank-0,28
Clojure,https://github.com/nubank/state-flow,2020-01-09,71.0,rank-0,37
Clojure,https://github.com/nubank/state-flow,2020-01-13,77.0,rank-0,42
Clojure,https://github.com/nubank/state-flow,2020-01-14,81.0,rank-0,46
Clojure,https://github.com/nubank/state-flow,2020-01-15,85.0,rank-0,50
Clojure,https://github.com/nubank/state-flow,2020-01-16,91.0,rank-0,52
Clojure,https://github.com/nubank/state-flow,2020-01-17,92.0,rank-0,52
Clojure,https://github.com/nubank/state-flow,2020-01-20,97.0,rank-0,57
Clojure,https://github.com/nubank/state-flow,2020-01-21,102.0,rank-0,62
Clojure,https://github.com/nubank/state-flow,2020-01-28,103.0,rank-0,62
Clojure,https://github.com/nubank/state-flow,2020-01-29,104.0,rank-0,63
Clojure,https://github.com/nubank/state-flow,2020-02-03,105.0,rank-0,64
Clojure,https://github.com/nubank/state-flow,2020-02-04,110.0,rank-0,64
Clojure,https://github.com/nubank/state-flow,2020-02-06,116.0,rank-0,70
Clojure,https://github.com/nubank/state-flow,2020-02-10,121.0,rank-0,74
Clojure,https://github.com/nubank/state-flow,2020-02-11,126.0,rank-0,78
Clojure,https://github.com/nubank/state-flow,2020-02-12,133.0,rank-0,85
Clojure,https://github.com/nubank/state-flow,2020-02-13,140.0,rank-0,91
Clojure,https://github.com/nubank/state-flow,2020-02-15,142.0,rank-0,93
Clojure,https://github.com/nubank/state-flow,2020-02-17,146.0,rank-0,96
Clojure,https://github.com/nubank/state-flow,2020-02-18,154.0,rank-0,104
Clojure,https://github.com/nubank/state-flow,2020-02-19,156.0,rank-0,106
Clojure,https://github.com/nubank/state-flow,2020-02-20,160.0,rank-0,106
Clojure,https://github.com/nubank/state-flow,2020-02-21,167.0,rank-0,106
Clojure,https://github.com/nubank/state-flow,2020-02-26,171.0,rank-0,107
Clojure,https://github.com/nubank/state-flow,2020-02-27,177.0,rank-0,113
Clojure,https://github.com/nubank/state-flow,2020-02-28,179.0,rank-0,115
Clojure,https://github.com/nubank/state-flow,2020-03-02,190.0,rank-0,124
Clojure,https://github.com/nubank/state-flow,2020-03-03,198.0,rank-0,131
Clojure,https://github.com/nubank/state-flow,2020-03-04,200.0,rank-0,131
Clojure,https://github.com/nubank/state-flow,2020-03-05,201.0,rank-0,132
Clojure,https://github.com/nubank/state-flow,2020-03-13,202.0,rank-0,133
Clojure,https://github.com/nubank/state-flow,2020-03-20,203.0,rank-0,134
Clojure,https://github.com/nubank/state-flow,2020-03-31,205.0,rank-0,136
Clojure,https://github.com/nubank/state-flow,2020-04-06,212.0,rank-0,143
Clojure,https://github.com/nubank/state-flow,2020-04-07,222.0,rank-0,153
Clojure,https://github.com/nubank/state-flow,2020-04-08,223.0,rank-0,154
Clojure,https://github.com/nubank/state-flow,2020-04-16,224.0,rank-0,155
Clojure,https://github.com/nubank/state-flow,2020-04-24,225.0,rank-0,155
Clojure,https://github.com/nubank/state-flow,2020-04-27,231.0,rank-0,161
Clojure,https://github.com/nubank/state-flow,2020-04-28,232.0,rank-0,162
Clojure,https://github.com/nubank/state-flow,2020-05-11,233.0,rank-0,163
Clojure,https://github.com/nubank/state-flow,2020-05-12,234.0,rank-0,164
Clojure,https://github.com/nubank/state-flow,2020-05-13,237.0,rank-0,167
Clojure,https://github.com/nubank/state-flow,2020-05-14,242.0,rank-0,172
Clojure,https://github.com/nubank/state-flow,2020-05-18,253.0,rank-0,178
Clojure,https://github.com/nubank/state-flow,2020-05-19,256.0,rank-0,181
Clojure,https://github.com/nubank/state-flow,2020-05-20,257.0,rank-0,181
Clojure,https://github.com/nubank/state-flow,2020-05-21,262.0,rank-0,184
Clojure,https://github.com/nubank/state-flow,2020-06-03,264.0,rank-0,186
Clojure,https://github.com/nubank/state-flow,2020-06-08,267.0,rank-0,189
Clojure,https://github.com/nubank/state-flow,2020-06-11,269.0,rank-0,191
Clojure,https://github.com/nubank/state-flow,2020-06-12,270.0,rank-0,192
Clojure,https://github.com/nubank/state-flow,2020-06-15,271.0,rank-0,193
Clojure,https://github.com/nubank/state-flow,2020-06-16,274.0,rank-0,196
Clojure,https://github.com/nubank/state-flow,2020-06-22,278.0,rank-0,200
Clojure,https://github.com/nubank/state-flow,2020-07-01,281.0,rank-0,202
Clojure,https://github.com/nubank/state-flow,2020-07-30,284.0,rank-0,205
Clojure,https://github.com/nubank/state-flow,2020-07-31,285.0,rank-0,205
Clojure,https://github.com/nubank/state-flow,2020-08-11,287.0,rank-0,206
Clojure,https://github.com/nubank/state-flow,2020-09-30,288.0,rank-0,206
Clojure,https://github.com/nubank/state-flow,2020-10-02,289.0,rank-0,206
Clojure,https://github.com/nubank/state-flow,2020-10-04,290.0,rank-0,206
Clojure,https://github.com/nubank/state-flow,2020-10-29,295.0,rank-0,211
Clojure,https://github.com/nubank/state-flow,2020-11-03,296.0,rank-0,211
Clojure,https://github.com/nubank/state-flow,2020-11-04,299.0,rank-0,213
Clojure,https://github.com/nubank/state-flow,2020-12-18,300.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-02-11,301.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-02-16,303.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-02-18,304.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-03-04,310.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-03-18,312.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-03-19,313.0,rank-0,214
Clojure,https://github.com/nubank/state-flow,2021-04-08,316.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-05-12,317.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-05-13,318.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-07-29,320.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-08-19,321.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-08-20,323.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-09-22,325.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2021-11-10,326.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-01-12,327.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-01-18,328.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-01-31,329.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-02-01,330.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-02-02,332.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-07-26,333.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-10-08,335.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-11-23,339.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2022-11-28,341.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2023-09-15,343.0,rank-0,216
Clojure,https://github.com/nubank/state-flow,2019-01-14,1.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-01-15,5.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-01-17,8.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-01-28,9.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-01-29,10.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-02-01,11.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-04-08,12.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-04-17,13.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-04-25,15.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-05-08,16.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-05-27,17.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-08-06,18.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-08-13,19.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-08-30,20.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-08-31,21.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-09-01,22.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-09-03,24.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-11-13,25.0,rank-1,0
Clojure,https://github.com/nubank/state-flow,2019-12-17,33.0,rank-1,2
Clojure,https://github.com/nubank/state-flow,2019-12-18,34.0,rank-1,3
Clojure,https://github.com/nubank/state-flow,2019-12-19,36.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2019-12-22,37.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2019-12-23,38.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2019-12-26,42.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2019-12-27,48.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2019-12-30,51.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-07,59.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-08,61.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-09,71.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-13,77.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-14,81.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-15,85.0,rank-1,4
Clojure,https://github.com/nubank/state-flow,2020-01-16,91.0,rank-1,7
Clojure,https://github.com/nubank/state-flow,2020-01-17,92.0,rank-1,8
Clojure,https://github.com/nubank/state-flow,2020-01-20,97.0,rank-1,8
Clojure,https://github.com/nubank/state-flow,2020-01-21,102.0,rank-1,8
Clojure,https://github.com/nubank/state-flow,2020-01-28,103.0,rank-1,9
Clojure,https://github.com/nubank/state-flow,2020-01-29,104.0,rank-1,9
Clojure,https://github.com/nubank/state-flow,2020-02-03,105.0,rank-1,9
Clojure,https://github.com/nubank/state-flow,2020-02-04,110.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-06,116.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-10,121.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-11,126.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-12,133.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-13,140.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-15,142.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-17,146.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-18,154.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-19,156.0,rank-1,14
Clojure,https://github.com/nubank/state-flow,2020-02-20,160.0,rank-1,17
Clojure,https://github.com/nubank/state-flow,2020-02-21,167.0,rank-1,24
Clojure,https://github.com/nubank/state-flow,2020-02-26,171.0,rank-1,26
Clojure,https://github.com/nubank/state-flow,2020-02-27,177.0,rank-1,26
Clojure,https://github.com/nubank/state-flow,2020-02-28,179.0,rank-1,26
Clojure,https://github.com/nubank/state-flow,2020-03-02,190.0,rank-1,28
Clojure,https://github.com/nubank/state-flow,2020-03-03,198.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-03-04,200.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-03-05,201.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-03-13,202.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-03-20,203.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-03-31,205.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-06,212.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-07,222.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-08,223.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-16,224.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-24,225.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-27,231.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-04-28,232.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-05-11,233.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-05-12,234.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-05-13,237.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-05-14,242.0,rank-1,29
Clojure,https://github.com/nubank/state-flow,2020-05-18,253.0,rank-1,32
Clojure,https://github.com/nubank/state-flow,2020-05-19,256.0,rank-1,32
Clojure,https://github.com/nubank/state-flow,2020-05-20,257.0,rank-1,33
Clojure,https://github.com/nubank/state-flow,2020-05-21,262.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-03,264.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-08,267.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-11,269.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-12,270.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-15,271.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-16,274.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-06-22,278.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-07-01,281.0,rank-1,35
Clojure,https://github.com/nubank/state-flow,2020-07-30,284.0,rank-1,35
