language,html_url,date,all-commits,committer,commits
Python,https://github.com/makerbot/ReplicatorG,2008-07-24,2.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-07-25,7.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-07-28,12.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-07-29,18.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-07-30,22.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-07-31,32.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-01,37.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-02,41.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-03,42.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-04,55.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-05,63.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-06,72.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-07,76.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-11,78.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-12,90.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-13,98.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-08-15,99.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-19,102.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-22,109.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-23,114.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-24,116.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-25,119.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-26,120.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-28,124.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-29,128.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-09-30,132.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-01,141.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-02,145.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-05,146.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-09,149.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-10,155.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-11,156.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-17,158.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-18,161.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-19,173.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-20,174.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-23,177.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-26,185.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-28,190.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-29,191.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-10-31,195.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-01,205.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-02,209.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-03,211.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-09,214.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-11,216.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-12,218.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2008-11-14,219.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-14,220.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-19,221.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-20,222.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-21,223.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-22,229.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-26,230.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-27,232.0,rank-0,0
Python,https://github.com/makerbot/ReplicatorG,2009-01-29,234.0,rank-0,0
