language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-09,3.0,rank-0,2
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-10,5.0,rank-0,2
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-11,10.0,rank-0,2
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-12,11.0,rank-0,2
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-14,13.0,rank-0,2
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-16,16.0,rank-0,3
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-17,17.0,rank-0,4
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-23,19.0,rank-0,4
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-24,21.0,rank-0,4
Clojure,https://github.com/razum2um/awesome-clojure,2014-07-25,22.0,rank-0,4
Clojure,https://github.com/razum2um/awesome-clojure,2014-08-29,23.0,rank-0,5
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-01,24.0,rank-0,5
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-02,26.0,rank-0,6
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-04,28.0,rank-0,6
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-05,29.0,rank-0,7
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-06,30.0,rank-0,8
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-16,32.0,rank-0,10
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-17,34.0,rank-0,12
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-21,36.0,rank-0,12
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-22,37.0,rank-0,13
Clojure,https://github.com/razum2um/awesome-clojure,2014-09-23,38.0,rank-0,14
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-01,39.0,rank-0,15
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-02,40.0,rank-0,16
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-08,41.0,rank-0,17
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-09,43.0,rank-0,17
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-11,45.0,rank-0,19
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-20,46.0,rank-0,19
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-21,47.0,rank-0,19
Clojure,https://github.com/razum2um/awesome-clojure,2014-10-22,49.0,rank-0,21
Clojure,https://github.com/razum2um/awesome-clojure,2014-11-10,50.0,rank-0,22
Clojure,https://github.com/razum2um/awesome-clojure,2014-11-11,52.0,rank-0,22
Clojure,https://github.com/razum2um/awesome-clojure,2014-12-07,54.0,rank-0,22
Clojure,https://github.com/razum2um/awesome-clojure,2014-12-10,55.0,rank-0,23
Clojure,https://github.com/razum2um/awesome-clojure,2015-01-03,57.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-01-04,59.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-01-30,61.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-01-31,62.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-02-01,63.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-03-08,66.0,rank-0,25
Clojure,https://github.com/razum2um/awesome-clojure,2015-03-10,67.0,rank-0,26
Clojure,https://github.com/razum2um/awesome-clojure,2015-04-13,70.0,rank-0,26
Clojure,https://github.com/razum2um/awesome-clojure,2015-04-14,71.0,rank-0,26
Clojure,https://github.com/razum2um/awesome-clojure,2015-04-15,72.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-06-18,76.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-07-21,78.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-08-07,79.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-08-08,80.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-08-10,82.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-08-26,85.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-10-08,87.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-10-10,89.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-10-11,90.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-10-12,93.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-10-26,95.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-11-13,96.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-11-14,97.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-11-22,98.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-11-23,99.0,rank-0,27
Clojure,https://github.com/razum2um/awesome-clojure,2015-11-28,104.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2015-12-04,105.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2015-12-15,106.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2015-12-16,107.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2015-12-23,108.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2015-12-24,109.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2016-01-18,111.0,rank-0,32
Clojure,https://github.com/razum2um/awesome-clojure,2016-01-19,114.0,rank-0,33
Clojure,https://github.com/razum2um/awesome-clojure,2016-03-12,115.0,rank-0,33
Clojure,https://github.com/razum2um/awesome-clojure,2016-03-14,116.0,rank-0,33
Clojure,https://github.com/razum2um/awesome-clojure,2016-03-16,117.0,rank-0,34
Clojure,https://github.com/razum2um/awesome-clojure,2016-04-06,118.0,rank-0,35
Clojure,https://github.com/razum2um/awesome-clojure,2016-04-10,119.0,rank-0,35
Clojure,https://github.com/razum2um/awesome-clojure,2016-04-11,120.0,rank-0,35
Clojure,https://github.com/razum2um/awesome-clojure,2016-04-17,122.0,rank-0,35
Clojure,https://github.com/razum2um/awesome-clojure,2016-05-30,123.0,rank-0,36
Clojure,https://github.com/razum2um/awesome-clojure,2016-07-17,124.0,rank-0,36
Clojure,https://github.com/razum2um/awesome-clojure,2016-07-18,125.0,rank-0,36
Clojure,https://github.com/razum2um/awesome-clojure,2016-07-19,127.0,rank-0,36
Clojure,https://github.com/razum2um/awesome-clojure,2016-07-20,128.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-08-05,129.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-08-06,130.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-08-31,132.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-10-03,134.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-10-04,135.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-10-28,136.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2016-10-29,137.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-01-28,138.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-03-04,139.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-03-13,141.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-05-03,142.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-05-13,143.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-05-31,144.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-06-15,145.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-08-07,146.0,rank-0,37
Clojure,https://github.com/razum2um/awesome-clojure,2017-08-16,149.0,rank-0,38
Clojure,https://github.com/razum2um/awesome-clojure,2017-08-17,151.0,rank-0,38
Clojure,https://github.com/razum2um/awesome-clojure,2017-09-29,152.0,rank-0,39
Clojure,https://github.com/razum2um/awesome-clojure,2017-10-04,153.0,rank-0,39
