language,html_url,date,all-commits,committer,commits
Clojure,https://github.com/liquidz/misaki,2012-03-21,5.0,rank-0,5
Clojure,https://github.com/liquidz/misaki,2012-03-22,10.0,rank-0,10
Clojure,https://github.com/liquidz/misaki,2012-03-23,15.0,rank-0,15
Clojure,https://github.com/liquidz/misaki,2012-03-24,26.0,rank-0,26
Clojure,https://github.com/liquidz/misaki,2012-03-25,30.0,rank-0,30
Clojure,https://github.com/liquidz/misaki,2012-03-26,40.0,rank-0,40
Clojure,https://github.com/liquidz/misaki,2012-03-27,42.0,rank-0,42
Clojure,https://github.com/liquidz/misaki,2012-03-28,44.0,rank-0,44
Clojure,https://github.com/liquidz/misaki,2012-03-29,46.0,rank-0,46
Clojure,https://github.com/liquidz/misaki,2012-03-30,49.0,rank-0,49
Clojure,https://github.com/liquidz/misaki,2012-03-31,58.0,rank-0,58
Clojure,https://github.com/liquidz/misaki,2012-04-01,70.0,rank-0,70
Clojure,https://github.com/liquidz/misaki,2012-04-02,71.0,rank-0,71
Clojure,https://github.com/liquidz/misaki,2012-04-03,75.0,rank-0,75
Clojure,https://github.com/liquidz/misaki,2012-04-04,78.0,rank-0,78
Clojure,https://github.com/liquidz/misaki,2012-04-05,80.0,rank-0,80
Clojure,https://github.com/liquidz/misaki,2012-04-06,81.0,rank-0,81
Clojure,https://github.com/liquidz/misaki,2012-04-07,83.0,rank-0,83
Clojure,https://github.com/liquidz/misaki,2012-04-08,90.0,rank-0,90
Clojure,https://github.com/liquidz/misaki,2012-04-09,94.0,rank-0,94
Clojure,https://github.com/liquidz/misaki,2012-04-10,97.0,rank-0,97
Clojure,https://github.com/liquidz/misaki,2012-04-11,101.0,rank-0,101
Clojure,https://github.com/liquidz/misaki,2012-04-12,106.0,rank-0,106
Clojure,https://github.com/liquidz/misaki,2012-04-13,107.0,rank-0,107
Clojure,https://github.com/liquidz/misaki,2012-04-14,108.0,rank-0,108
Clojure,https://github.com/liquidz/misaki,2012-04-15,124.0,rank-0,124
Clojure,https://github.com/liquidz/misaki,2012-04-17,125.0,rank-0,125
Clojure,https://github.com/liquidz/misaki,2012-04-18,127.0,rank-0,127
Clojure,https://github.com/liquidz/misaki,2012-04-19,128.0,rank-0,128
Clojure,https://github.com/liquidz/misaki,2012-04-21,134.0,rank-0,134
Clojure,https://github.com/liquidz/misaki,2012-04-22,135.0,rank-0,135
Clojure,https://github.com/liquidz/misaki,2012-04-26,137.0,rank-0,137
