language,html_url,date,committer,commits
Python,https://github.com/DjangoGirls/djangogirls,2014-06-03,rank-0,6.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-04,rank-0,22.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-05,rank-0,29.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-06,rank-0,32.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-07,rank-0,33.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-17,rank-0,34.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-26,rank-0,35.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-27,rank-0,36.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-28,rank-0,54.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-29,rank-0,54.0
Python,https://github.com/DjangoGirls/djangogirls,2014-06-30,rank-0,56.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-01,rank-0,56.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-02,rank-0,56.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-03,rank-0,64.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-07,rank-0,65.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-08,rank-0,66.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-09,rank-0,66.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-10,rank-0,67.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-30,rank-0,79.0
Python,https://github.com/DjangoGirls/djangogirls,2014-07-31,rank-0,101.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-01,rank-0,104.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-04,rank-0,105.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-05,rank-0,107.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-08,rank-0,112.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-18,rank-0,114.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-19,rank-0,116.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-21,rank-0,120.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-22,rank-0,121.0
Python,https://github.com/DjangoGirls/djangogirls,2014-08-24,rank-0,123.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-01,rank-0,124.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-03,rank-0,130.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-04,rank-0,132.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-06,rank-0,136.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-07,rank-0,154.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-08,rank-0,156.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-09,rank-0,158.0
Python,https://github.com/DjangoGirls/djangogirls,2014-09-17,rank-0,160.0
Python,https://github.com/DjangoGirls/djangogirls,2014-10-01,rank-0,162.0
Python,https://github.com/DjangoGirls/djangogirls,2014-10-14,rank-0,165.0
Python,https://github.com/DjangoGirls/djangogirls,2014-10-19,rank-0,168.0
Python,https://github.com/DjangoGirls/djangogirls,2014-10-23,rank-0,169.0
Python,https://github.com/DjangoGirls/djangogirls,2014-10-25,rank-0,169.0
Python,https://github.com/DjangoGirls/djangogirls,2014-11-10,rank-0,169.0
Python,https://github.com/DjangoGirls/djangogirls,2014-11-24,rank-0,171.0
Python,https://github.com/DjangoGirls/djangogirls,2014-12-07,rank-0,174.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-07,rank-0,174.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-09,rank-0,174.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-10,rank-0,174.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-11,rank-0,174.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-12,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-16,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-17,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-19,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-22,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-24,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-01-28,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-02,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-03,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-04,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-08,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-11,rank-0,175.0
Python,https://github.com/DjangoGirls/djangogirls,2015-02-17,rank-0,175.0
