language,html_url,date,committer,commits
Clojure,https://github.com/clojure-grimoire/grimoire,2014-06-30,rank-0,7.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-01,rank-0,48.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-02,rank-0,48.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-03,rank-0,57.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-07,rank-0,76.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-08,rank-0,83.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-09,rank-0,89.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-10,rank-0,92.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-11,rank-0,116.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-12,rank-0,137.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-13,rank-0,161.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-15,rank-0,165.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-20,rank-0,171.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-24,rank-0,184.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-29,rank-0,189.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-30,rank-0,200.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-07-31,rank-0,209.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-01,rank-0,248.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-02,rank-0,284.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-04,rank-0,285.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-06,rank-0,290.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-08,rank-0,309.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-09,rank-0,312.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-13,rank-0,312.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-14,rank-0,318.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-08-28,rank-0,320.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-09-07,rank-0,356.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-09-11,rank-0,359.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-09-13,rank-0,360.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-09-15,rank-0,361.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-03,rank-0,373.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-07,rank-0,374.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-09,rank-0,396.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-11,rank-0,400.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-16,rank-0,406.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-17,rank-0,421.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-10-18,rank-0,434.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-03,rank-0,444.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-11,rank-0,445.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-17,rank-0,451.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-18,rank-0,476.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-21,rank-0,478.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-23,rank-0,487.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-11-26,rank-0,494.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-04,rank-0,495.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-05,rank-0,497.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-18,rank-0,503.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-19,rank-0,572.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-20,rank-0,613.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-21,rank-0,635.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-22,rank-0,652.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-23,rank-0,658.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-26,rank-0,659.0
Clojure,https://github.com/clojure-grimoire/grimoire,2014-12-27,rank-0,668.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-03,rank-0,673.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-10,rank-0,674.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-11,rank-0,677.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-13,rank-0,707.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-14,rank-0,710.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-01-15,rank-0,711.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-02-15,rank-0,713.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-02-16,rank-0,718.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-02-17,rank-0,719.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-02-24,rank-0,721.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-03,rank-0,726.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-12,rank-0,729.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-13,rank-0,731.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-14,rank-0,735.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-16,rank-0,742.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-17,rank-0,759.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-19,rank-0,772.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-20,rank-0,774.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-03-30,rank-0,803.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-01,rank-0,813.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-05,rank-0,814.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-06,rank-0,815.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-25,rank-0,818.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-26,rank-0,850.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-04-30,rank-0,855.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-05-01,rank-0,864.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-05-02,rank-0,867.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-05-27,rank-0,867.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-06-15,rank-0,871.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-06-17,rank-0,875.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-06-24,rank-0,886.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-07-09,rank-0,891.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-07-13,rank-0,892.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-07-14,rank-0,893.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-07-30,rank-0,900.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-18,rank-0,901.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-19,rank-0,915.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-20,rank-0,916.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-25,rank-0,927.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-27,rank-0,950.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-09-28,rank-0,951.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-10-03,rank-0,954.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-10-04,rank-0,959.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-10-06,rank-0,960.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-10-15,rank-0,962.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-11-12,rank-0,977.0
Clojure,https://github.com/clojure-grimoire/grimoire,2015-11-15,rank-0,978.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-01-14,rank-0,982.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-02-23,rank-0,984.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-02-27,rank-0,987.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-02-28,rank-0,1019.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-03-05,rank-0,1038.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-03-06,rank-0,1062.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-05-09,rank-0,1063.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-06-18,rank-0,1064.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-11-21,rank-0,1066.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-12-04,rank-0,1069.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-12-06,rank-0,1079.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-12-07,rank-0,1083.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-12-08,rank-0,1084.0
Clojure,https://github.com/clojure-grimoire/grimoire,2016-12-11,rank-0,1090.0
Clojure,https://github.com/clojure-grimoire/grimoire,2017-05-09,rank-0,1092.0
Clojure,https://github.com/clojure-grimoire/grimoire,2017-05-28,rank-0,1104.0
Clojure,https://github.com/clojure-grimoire/grimoire,2017-05-29,rank-0,1105.0
Clojure,https://github.com/clojure-grimoire/grimoire,2017-06-15,rank-0,1117.0
