language,html_url,total-commits,total-other-commits,other-ratio,lifespan,size,owner,stargazers_count,log-stargazers-count,log-total-other-commits,log-total-other-commits-prediction
Clojure,https://github.com/redplanetlabs/specter,879.0,38.0,0.04323094425483504,2577,1978,redplanetlabs,2471,7.81237820598861,3.6635616461296463,4.976012729355531
Clojure,https://github.com/xtdb/xtdb,7476.0,1660.0,0.22204387372926698,2081,206716,xtdb,2384,7.776535028185241,7.415175109613295,4.947003261931233
Clojure,https://github.com/plumatic/schema,967.0,184.0,0.19027921406411583,3596,3280,plumatic,2382,7.775695749915245,5.220355825078324,4.946323996946221
Clojure,https://github.com/jepsen-io/maelstrom,339.0,35.0,0.10324483775811209,2418,1233,jepsen-io,2305,7.742835955430749,3.58351893845611,4.919729113454123
Clojure,https://github.com/adamtornhill/code-maat,365.0,25.0,0.0684931506849315,3584,1382,adamtornhill,2264,7.724888439323074,3.258096538021482,4.9052033957086465
Clojure,https://github.com/incanter/incanter,1595.0,569.0,0.3567398119122257,5357,42571,incanter,2220,7.705262474866325,6.345636360828596,4.889319235556837
Clojure,https://github.com/thheller/shadow-cljs,3013.0,69.0,0.022900763358778626,2966,8604,thheller,2159,7.677400430514807,4.248495242049359,4.866769252058619
Clojure,https://github.com/onyx-platform/onyx,6828.0,201.0,0.029437609841827767,2073,17013,onyx-platform,2046,7.6236419465115715,5.308267697401205,4.823260135790335
Clojure,https://github.com/clojure/core.async,687.0,268.0,0.3901018922852984,3743,1474,clojure,1923,7.56164174558878,5.594711379601839,4.773080633882426
Clojure,https://github.com/anmonteiro/lumo,670.0,21.0,0.03134328358208955,1207,20392,anmonteiro,1888,7.543273346705446,3.091042453358316,4.75821427711111
Clojure,https://github.com/walmartlabs/lacinia,1400.0,219.0,0.15642857142857142,2377,3617,walmartlabs,1791,7.490529402060711,5.393627546352362,4.715526272370175
Clojure,https://github.com/boot-clj/boot,1337.0,262.0,0.19596110695587135,2861,3062,boot-clj,1751,7.467942332285852,5.572154032177765,4.697245558856471
Clojure,https://github.com/dakrone/clj-http,1264.0,351.0,0.2776898734177215,4810,2029,dakrone,1745,7.4645098346365275,5.863631175598097,4.6944674868538065
Clojure,https://github.com/clj-commons/kibit,467.0,107.0,0.2291220556745182,4202,458,clj-commons,1744,7.463936604468925,4.68213122712422,4.694003546352635
Clojure,https://github.com/taoensso/sente,623.0,51.0,0.08186195826645265,3542,1634,taoensso,1716,7.447751280047908,3.9512437185814275,4.680904048196556
Clojure,https://github.com/marick/Midje,2464.0,116.0,0.04707792207792208,4740,73003,marick,1677,7.424761761823209,4.762173934797756,4.662297615371367
Clojure,https://github.com/arcadia-unity/Arcadia,1739.0,28.0,0.016101207590569294,2188,57904,arcadia-unity,1670,7.4205789054108005,3.367295829986474,4.658912244869288
Clojure,https://github.com/seancorfield/honeysql,1099.0,145.0,0.13193812556869883,4160,1240,seancorfield,1660,7.414572881350589,4.983606621708336,4.654051304238408
Clojure,https://github.com/clj-kondo/clj-kondo,2159.0,261.0,0.12088930060213061,1714,13736,clj-kondo,1626,7.3938782901077555,5.568344503761097,4.63730225721441
Clojure,https://github.com/nextjournal/clerk,975.0,71.0,0.07282051282051281,1000,3581,nextjournal,1621,7.390798521735676,4.276666119016055,4.6348096646001515
Clojure,https://github.com/cgrand/enlive,321.0,24.0,0.07476635514018691,3789,361,cgrand,1606,7.381501894506707,3.2188758248682006,4.627285493438931
Clojure,https://github.com/dundalek/closh,734.0,22.0,0.02997275204359673,1809,2278,dundalek,1597,7.3758821482150125,3.1354942159291497,4.622737184472687
Clojure,https://github.com/replikativ/datahike,1554.0,427.0,0.2747747747747748,3495,5115,replikativ,1558,7.351158226430694,6.059123195581797,4.602727022217049
Clojure,https://github.com/bhauman/devcards,509.0,46.0,0.09037328094302555,2210,7049,bhauman,1524,7.329093736246592,3.8501476017100584,4.5848692554548265
Clojure,https://github.com/fulcrologic/fulcro,4611.0,763.0,0.16547386684016482,3009,18262,fulcrologic,1497,7.311218384419629,6.638567789166521,4.570401943450101
Clojure,https://github.com/Factual/drake,486.0,125.0,0.257201646090535,1210,827,Factual,1481,7.300472814267799,4.836281906951478,4.561705078764021
Clojure,https://github.com/plumatic/plumbing,377.0,56.0,0.14854111405835543,3659,604,plumatic,1480,7.299797366758161,4.04305126783455,4.5611584092517585
Clojure,https://github.com/korma/Korma,491.0,126.0,0.25661914460285135,2346,820,korma,1477,7.29776828253138,4.844187086458591,4.559516181737758
Clojure,https://github.com/hyperfiddle/electric,2766.0,21.0,0.007592190889370932,1234,7682,hyperfiddle,1474,7.295735072749282,3.091042453358316,4.557870615229561
Clojure,https://github.com/dakrone/cheshire,528.0,91.0,0.17234848484848486,4633,1038,dakrone,1467,7.2909747781429814,4.5217885770490405,4.554017898484716
Clojure,https://github.com/clj-commons/seesaw,1048.0,56.0,0.05343511450381679,4514,2371,clj-commons,1441,7.273092595999522,4.04305126783455,4.539545058403073
Clojure,https://github.com/taoensso/timbre,772.0,71.0,0.09196891191709844,4177,1276,taoensso,1425,7.261927092702751,4.276666119016055,4.530508323269249
Clojure,https://github.com/clojure/core.logic,1957.0,123.0,0.0628513030148186,4647,3127,clojure,1425,7.261927092702751,4.820281565605037,4.530508323269249
Clojure,https://github.com/oakes/Nightcode,1915.0,21.0,0.010966057441253264,2436,18413,oakes,1406,7.2485040723706105,3.091042453358316,4.519644479856785
Clojure,https://github.com/nathanmarz/cascalog,1368.0,265.0,0.19371345029239767,4798,2416,nathanmarz,1377,7.227662498728654,5.583496308781699,4.5027764734831806
Clojure,https://github.com/metosin/reitit,1832.0,256.0,0.13973799126637554,2275,18971,metosin,1350,7.2078598714324755,5.54907608489522,4.4867493322900796
Clojure,https://github.com/metosin/malli,2325.0,353.0,0.1518279569892473,1658,6786,metosin,1335,7.19668657083435,5.869296913133774,4.477706286455769
Clojure,https://github.com/noprompt/garden,558.0,62.0,0.1111111111111111,3685,629,noprompt,1328,7.191429330036379,4.143134726391533,4.473451369201861
Clojure,https://github.com/facebookarchive/duckling_old,588.0,202.0,0.3435374149659864,1841,1639,facebookarchive,1322,7.186901020411631,5.313205979041787,4.469786408152178
Clojure,https://github.com/plexus/chestnut,488.0,97.0,0.1987704918032787,1875,619,plexus,1318,7.183870715062453,4.584967478670572,4.467333848147735
Clojure,https://github.com/clojure/core.typed,4683.0,71.0,0.015161221439248345,3648,13781,clojure,1277,7.152268856032539,4.276666119016055,4.441757067397303
Clojure,https://github.com/originrose/cortex,1045.0,202.0,0.19330143540669856,1425,5249,originrose,1268,7.145196134997171,5.313205979041787,4.436032801775481
Clojure,https://github.com/Tensegritics/ClojureDart,1570.0,66.0,0.04203821656050955,1151,7312,Tensegritics,1261,7.13966033596492,4.204692619390966,4.4315524350352735
Clojure,https://github.com/clojure-liberator/liberator,406.0,89.0,0.21921182266009853,3656,1405,clojure-liberator,1257,7.136483208590247,4.499809670330265,4.428981045478688
Clojure,https://github.com/tolitius/mount,451.0,30.0,0.06651884700665188,2735,1653,tolitius,1210,7.098375638590786,3.4339872044851463,4.398138905404416
Clojure,https://github.com/cerner/clara-rules,654.0,68.0,0.10397553516819572,3735,2422,cerner,1160,7.05617528410041,4.23410650459726,4.363984294013701
Clojure,https://github.com/clojure/core.match,941.0,55.0,0.05844845908607864,4509,1219,clojure,1158,7.05444965813294,4.02535169073515,4.362587668676392
Clojure,https://github.com/CircleCI-Archived/frontend,18857.0,9167.0,0.4861324707005356,2148,56398,CircleCI-Archived,1149,7.046647277848756,9.12347443895452,4.356272857586601
Clojure,https://github.com/babashka/sci,1603.0,60.0,0.037429819089207735,1566,3007,babashka,1130,7.029972911706386,4.110873864173311,4.342777556358527
Clojure,https://github.com/taoensso/carmine,950.0,19.0,0.02,4212,2534,taoensso,1130,7.029972911706386,2.995732273553991,4.342777556358527
Clojure,https://github.com/duct-framework/duct,653.0,14.0,0.021439509954058193,2476,590,duct-framework,1113,7.014814351275545,2.70805020110221,4.330509063664321
Clojure,https://github.com/clojure/test.check,630.0,80.0,0.12698412698412698,3669,1284,clojure,1104,7.00669522683704,4.394449154672439,4.323937897536007
Clojure,https://github.com/metosin/compojure-api,1906.0,114.0,0.05981112277019937,3346,2955,metosin,1100,7.003065458786462,4.74493212836325,4.321000165881781
Clojure,https://github.com/binaryage/cljs-devtools,861.0,4.0,0.004645760743321719,2993,923,binaryage,1100,7.003065458786462,1.6094379124341003,4.321000165881781
Clojure,https://github.com/emezeske/lein-cljsbuild,559.0,107.0,0.19141323792486584,3362,840,emezeske,1096,6.999422467507961,4.68213122712422,4.318051732084967
Clojure,https://github.com/jonase/eastwood,1367.0,72.0,0.05267008046817849,4320,3648,jonase,1080,6.984716320118266,4.290459441148391,4.3061493972535345
Clojure,https://github.com/clojure-lsp/clojure-lsp,2884.0,438.0,0.15187239944521497,2056,31501,clojure-lsp,1079,6.983789965258135,6.0844994130751715,4.305399657336896
Clojure,https://github.com/4clojure/4clojure,1030.0,163.0,0.15825242718446603,3772,3466,4clojure,1068,6.97354301952014,5.099866427824199,4.297106351419224
Clojure,https://github.com/weavejester/cljfmt,513.0,57.0,0.1111111111111111,3181,580,weavejester,1061,6.966967138613983,4.060443010546419,4.291784200465429
Clojure,https://github.com/uncomplicate/neanderthal,718.0,4.0,0.005571030640668524,3392,4300,uncomplicate,1036,6.943122422819428,1.6094379124341003,4.272485618462502
Clojure,https://github.com/yqrashawn/GokuRakuJoudo,232.0,29.0,0.125,1823,837,yqrashawn,1017,6.92461239604856,3.4011973816621555,4.2575046359843824
Clojure,https://github.com/zk/clojuredocs,667.0,44.0,0.06596701649175413,4777,11656,zk,1008,6.915723448631314,3.8066624897703196,4.250310418106952
Clojure,https://github.com/hoplon/hoplon,734.0,89.0,0.12125340599455041,4079,2010,hoplon,1007,6.914730892718563,4.499809670330265,4.249507098753526
Clojure,https://github.com/taoensso/nippy,660.0,9.0,0.013636363636363636,4142,1482,taoensso,1002,6.90975328164481,2.302585092994046,4.2454784981900655
Clojure,https://github.com/mcohen01/amazonica,916.0,188.0,0.2052401746724891,3707,1373,mcohen01,996,6.903747257584598,5.241747015059643,4.240617557559185
Clojure,https://github.com/clj-commons/manifold,466.0,96.0,0.20600858369098712,3558,1605,clj-commons,993,6.900730664045173,4.574710978503383,4.238176095128193
Clojure,https://github.com/juxt/bidi,548.0,71.0,0.12956204379562045,2252,730,juxt,984,6.891625897052253,4.276666119016055,4.230807204932802
Clojure,https://github.com/clj-python/libpython-clj,661.0,23.0,0.03479576399394856,1634,2484,clj-python,980,6.887552571664617,3.1780538303479458,4.227510482728386
Clojure,https://github.com/juji-io/datalevin,2130.0,124.0,0.05821596244131456,3508,10172,juji-io,974,6.881411303642535,4.8283137373023015,4.222540083183796
Clojure,https://github.com/mogenslund/liquid,690.0,11.0,0.015942028985507246,1953,1389,mogenslund,952,6.858565034791365,2.4849066497880004,4.204049588405667
Clojure,https://github.com/yogthos/Selmer,818.0,131.0,0.16014669926650366,3636,1296,yogthos,946,6.852242569051878,4.882801922586371,4.19893253754268
Clojure,https://github.com/oakes/play-clj,808.0,18.0,0.022277227722772276,1898,57851,oakes,943,6.849066282633458,2.9444389791664403,4.196361828609145
Clojure,https://github.com/HumbleUI/HumbleUI,227.0,13.0,0.05726872246696035,761,3496,HumbleUI,942,6.848005274576363,2.6390573296152584,4.195503107910939
Clojure,https://github.com/funcool/cats,1072.0,130.0,0.12126865671641791,2811,1632,funcool,936,6.841615476477592,4.875197323201151,4.190331561994698
Clojure,https://github.com/thi-ng/geom,1263.0,10.0,0.00791765637371338,3724,5374,thi-ng,930,6.835184586147301,2.3978952727983707,4.185126758319946
Clojure,https://github.com/bhb/expound,1103.0,12.0,0.010879419764279238,2160,1512,bhb,914,6.81783057145415,2.5649493574615367,4.1710813874914
Clojure,https://github.com/braidchat/braid,3558.0,72.0,0.02023608768971332,2160,6255,braidchat,905,6.807934943699926,4.290459441148391,4.16307241873997
Clojure,https://github.com/puniverse/pulsar,693.0,23.0,0.03318903318903319,1570,4023,puniverse,902,6.804614520062624,3.1780538303479458,4.160385053186905
Clojure,https://github.com/cljfx/cljfx,307.0,18.0,0.05863192182410423,1699,1296,cljfx,892,6.79346613258001,2.9444389791664403,4.151362170637691
Clojure,https://github.com/noprompt/meander,1441.0,55.0,0.03816793893129771,2053,3198,noprompt,887,6.787844982309579,4.02535169073515,4.146812725369426
Clojure,https://github.com/clj-commons/etaoin,794.0,57.0,0.07178841309823678,2387,5264,clj-commons,879,6.778784897685177,4.060443010546419,4.139479998589039
Clojure,https://github.com/mtgred/netrunner,14015.0,6515.0,0.46485907955761685,3510,78140,mtgred,871,6.769641976852503,8.782015969721936,4.132080228805416
Clojure,https://github.com/aysylu/loom,273.0,84.0,0.3076923076923077,4636,572,aysylu,870,6.76849321164863,4.442651256490317,4.131150482371023
Clojure,https://github.com/gigasquid/wonderland-clojure-katas,367.0,141.0,0.38419618528610355,3241,378,gigasquid,855,6.75110146893676,4.955827057601261,4.117074576590026
Clojure,https://github.com/funcool/buddy,479.0,15.0,0.031315240083507306,2664,552,funcool,824,6.714170529909472,2.772588722239781,4.0871847359476
Clojure,https://github.com/metasoarous/oz,604.0,35.0,0.057947019867549666,2473,27789,metasoarous,814,6.70196036600254,3.58351893845611,4.077302510826639
Clojure,https://github.com/pallet/pallet,2438.0,83.0,0.034044298605414275,2261,13561,pallet,805,6.690842277418564,4.430816798843313,4.068304150514765
Clojure,https://github.com/clojupyter/clojupyter,299.0,62.0,0.20735785953177258,3103,33186,clojupyter,797,6.680854678790215,4.143134726391533,4.060220745671437
Clojure,https://github.com/babashka/nbb,1025.0,40.0,0.03902439024390244,822,1817,babashka,791,6.673297967767654,3.713572066704308,4.054104765569269
Clojure,https://github.com/djblue/portal,1798.0,69.0,0.03837597330367074,1278,6363,djblue,791,6.673297967767654,4.248495242049359,4.054104765569269
Clojure,https://github.com/oakes/Nightlight,541.0,2.0,0.0036968576709796672,1184,3235,oakes,789,6.670766320845874,1.0986122886681098,4.052055791861912
Clojure,https://github.com/day8/re-com,1749.0,159.0,0.09090909090909091,3420,5493,day8,785,6.665683717782408,5.075173815233827,4.047942216642408
Clojure,https://github.com/plumatic/dommy,337.0,66.0,0.19584569732937684,1095,345,plumatic,758,6.630683385642372,4.204692619390966,4.019614901452163
Clojure,https://github.com/lambdaisland/kaocha,1369.0,156.0,0.1139517896274653,2006,1619,lambdaisland,756,6.628041376179533,5.056245805348308,4.017476606464276
Clojure,https://github.com/dakrone/clojure-opennlp,313.0,39.0,0.12460063897763578,3128,33612,dakrone,745,6.61338421837956,3.6888794541139363,4.005613921072269
Clojure,https://github.com/noir-clojure/noir,264.0,35.0,0.13257575757575757,583,780,noir-clojure,742,6.60934924316738,3.58351893845611,4.002348237359243
Clojure,https://github.com/sicmutils/sicmutils,1188.0,19.0,0.015993265993265993,3060,5840,sicmutils,738,6.6039438246004725,2.995732273553991,3.9979733932901245
Clojure,https://github.com/clojure/java.jdbc,788.0,27.0,0.03426395939086294,4518,2056,clojure,709,6.5638555265321274,3.332204510175204,3.965528162476915
Clojure,https://github.com/ztellman/lamina,704.0,28.0,0.03977272727272727,1540,4589,ztellman,708,6.56244409369372,3.367295829986474,3.964385827520679
Clojure,https://github.com/cognitect-labs/aws-api,691.0,20.0,0.02894356005788712,1804,1283,cognitect-labs,705,6.558197802812269,3.044522437723423,3.9609491167001347
Clojure,https://github.com/seancorfield/next-jdbc,904.0,27.0,0.029867256637168143,1768,1373,seancorfield,701,6.55250788703459,3.332204510175204,3.956344016468646
Clojure,https://github.com/nrepl/nrepl,1078.0,268.0,0.24860853432282004,4803,2364,nrepl,698,6.548219102762372,5.594711379601839,3.952872913869505
Clojure,https://github.com/mikera/core.matrix,2697.0,317.0,0.11753800519095291,3626,5147,mikera,693,6.541029999189903,5.762051382780177,3.9470544547183795
Clojure,https://github.com/r0man/sablono,545.0,21.0,0.03853211009174312,2344,675,r0man,691,6.53813982376767,3.091042453358316,3.9447153080550525
Clojure,https://github.com/district0x/ethlance,1182.0,36.0,0.030456852791878174,2556,25219,district0x,684,6.52795791762255,3.6109179126442243,3.9364746415534806
Clojure,https://github.com/flosell/lambdacd,1354.0,25.0,0.01846381093057607,3025,21548,flosell,672,6.51025834052315,3.258096538021482,3.922149591801874
Clojure,https://github.com/JulianBirch/cljs-ajax,337.0,121.0,0.3590504451038576,3080,380,JulianBirch,665,6.499787040655854,4.804021044733257,3.913674706174914
Clojure,https://github.com/clojure/tools.nrepl,359.0,25.0,0.06963788300835655,3558,839,clojure,662,6.495265555937008,3.258096538021482,3.910015268823115
Clojure,https://github.com/weavejester/codox,482.0,33.0,0.06846473029045644,4267,585,weavejester,655,6.484635235635252,3.5263605246161616,3.9014116809326826
Clojure,https://github.com/clj-pdf/clj-pdf,724.0,108.0,0.14917127071823205,4247,16633,clj-pdf,654,6.483107351457199,4.6913478822291435,3.900175096762203
Clojure,https://github.com/clojure-emacs/cider-nrepl,1912.0,631.0,0.33002092050209203,3625,3318,clojure-emacs,649,6.47543271670409,6.448889394146858,3.8939636757747826
Clojure,https://github.com/CoNarrative/precept,490.0,1.0,0.0020408163265306124,660,1325,CoNarrative,648,6.473890696352274,0.6931471805599453,3.8927156505743103
Clojure,https://github.com/clojure-android/lein-droid,412.0,16.0,0.038834951456310676,1642,728,clojure-android,644,6.467698726104354,2.833213344056216,3.887704215478218
Clojure,https://github.com/luminus-framework/luminus-template,2144.0,261.0,0.12173507462686567,3919,2958,luminus-framework,642,6.464588303689961,5.568344503761097,3.885186813193155
Clojure,https://github.com/bhauman/figwheel-main,777.0,75.0,0.09652509652509653,1497,2355,bhauman,626,6.439350371100098,4.330733340286331,3.864760639282497
Clojure,https://github.com/threatgrid/asami,832.0,10.0,0.01201923076923077,1451,34706,threatgrid,620,6.429719478039138,2.3978952727983707,3.8569659320148673
Clojure,https://github.com/yogthos/migratus,428.0,102.0,0.2383177570093458,4372,613,yogthos,617,6.424869023905388,4.634728988229636,3.8530402451810173
Clojure,https://github.com/day8/re-frame-10x,1479.0,289.0,0.19540229885057472,2583,18098,day8,616,6.423246963533519,5.66988092298052,3.8517274400559773
Clojure,https://github.com/jacobobryant/biff,607.0,18.0,0.029654036243822075,1345,1617,jacobobryant,616,6.423246963533519,2.9444389791664403,3.8517274400559773
Clojure,https://github.com/sorenmacbeth/flambo,491.0,102.0,0.20773930753564154,1666,729,sorenmacbeth,607,6.408528791059498,4.634728988229636,3.8398153727925055
Clojure,https://github.com/mjul/docjure,289.0,60.0,0.20761245674740483,4597,592,mjul,603,6.401917196727186,4.110873864173311,3.8344643173850277
Clojure,https://github.com/danielsz/system,549.0,55.0,0.10018214936247723,3378,1927,danielsz,603,6.401917196727186,4.02535169073515,3.8344643173850277
Clojure,https://github.com/techascent/tech.ml.dataset,1645.0,27.0,0.01641337386018237,1732,8503,techascent,601,6.398594934535208,3.332204510175204,3.8317754638084316
Clojure,https://github.com/PrecursorApp/precursor,3693.0,1.0,2.7078256160303275E-4,2327,51363,PrecursorApp,600,6.396929655216146,0.6931471805599453,3.8304276796799237
Clojure,https://github.com/wilkerlucio/pathom,1997.0,81.0,0.04056084126189284,2001,21669,wilkerlucio,599,6.395261598115449,4.406719247264253,3.8290776473700094
Clojure,https://github.com/arohner/spectrum,797.0,5.0,0.006273525721455458,1785,1379,arohner,591,6.3818160174060985,1.791759469228055,3.818195544847503
Clojure,https://github.com/puppetlabs/trapperkeeper,975.0,381.0,0.39076923076923076,3528,1122,puppetlabs,588,6.376726947898627,5.945420608606575,3.8140767360491625
Clojure,https://github.com/weavejester/ragtime,281.0,30.0,0.10676156583629894,4014,368,weavejester,588,6.376726947898627,3.4339872044851463,3.8140767360491625
Clojure,https://github.com/clojure/tools.namespace,296.0,23.0,0.0777027027027027,4513,568,clojure,587,6.375024819828097,3.1780538303479458,3.812699128598035
Clojure,https://github.com/metosin/spec-tools,829.0,81.0,0.097708082026538,2623,1087,metosin,587,6.375024819828097,4.406719247264253,3.812699128598035
Clojure,https://github.com/lilactown/helix,454.0,46.0,0.1013215859030837,1446,3461,lilactown,586,6.373319789577012,3.8501476017100584,3.8113191722839592
Clojure,https://github.com/flow-storm/flow-storm-debugger,616.0,13.0,0.021103896103896104,1179,39914,flow-storm,582,6.366470447731438,2.6390573296152584,3.8057756973098074
Clojure,https://github.com/clj-commons/pretty,423.0,33.0,0.07801418439716312,3693,1687,clj-commons,580,6.363028103540465,3.5263605246161616,3.8029896560659453
Clojure,https://github.com/drewr/postal,314.0,54.0,0.17197452229299362,4597,261,drewr,578,6.359573868672378,4.007333185232471,3.80019399117174
Clojure,https://github.com/r0man/cljs-http,338.0,62.0,0.1834319526627219,4285,229,r0man,576,6.3561076606958915,4.143134726391533,3.797388635911909
Clojure,https://github.com/day8/re-frame-template,644.0,97.0,0.15062111801242237,3165,1232,day8,575,6.354370040797351,4.584967478670572,3.795982303356268
Clojure,https://github.com/juxt/tick,756.0,60.0,0.07936507936507936,2591,3270,juxt,570,6.345636360828596,4.110873864173311,3.7889137502849493
Clojure,https://github.com/leonoel/missionary,284.0,6.0,0.02112676056338028,1978,495,leonoel,569,6.343880434126331,1.9459101490553132,3.7874926012242196
Clojure,https://github.com/dvcrn/proton,497.0,46.0,0.0925553319919517,1151,4861,dvcrn,569,6.343880434126331,3.8501476017100584,3.7874926012242196
Clojure,https://github.com/clj-commons/rewrite-clj,871.0,42.0,0.04822043628013777,3789,5938,clj-commons,568,6.342121418721152,3.7612001156935624,3.786068952339756
Clojure,https://github.com/takeoutweight/clojure-scheme,1931.0,818.0,0.4236147074054894,2806,3818,takeoutweight,564,6.335054251498059,6.70808408385307,3.780349181663589
Clojure,https://github.com/xsc/lein-ancient,616.0,18.0,0.02922077922077922,3060,521,xsc,560,6.327936783729195,2.9444389791664403,3.7745887005333425
Clojure,https://github.com/clj-commons/potemkin,200.0,31.0,0.155,4828,206,clj-commons,558,6.324358962381311,3.4657359027997265,3.7716930116407226
Clojure,https://github.com/Netflix/PigPen,716.0,36.0,0.05027932960893855,1892,1821,Netflix,551,6.311734809152915,3.6109179126442243,3.761475726670971
Clojure,https://github.com/coast-framework/coast,831.0,19.0,0.02286401925391095,1949,1217,coast-framework,548,6.306275286948016,2.995732273553991,3.757057094137213
Clojure,https://github.com/yogthos/markdown-clj,514.0,75.0,0.14591439688715954,4368,1415,yogthos,526,6.26530121273771,4.330733340286331,3.7238949655568354
Clojure,https://github.com/cljdoc/cljdoc,2361.0,236.0,0.09995764506565015,2147,18287,cljdoc,523,6.259581464064923,5.4680601411351315,3.719265720245255
Clojure,https://github.com/kkinnear/zprint,640.0,17.0,0.0265625,2548,2584,kkinnear,519,6.251903883165888,2.8903717578961645,3.713051914811769
Clojure,https://github.com/Clojure2D/clojure2d,571.0,1.0,0.0017513134851138354,2626,159700,Clojure2D,517,6.248042874508429,0.6931471805599453,3.7099270299176914
Clojure,https://github.com/hraberg/deuce,1315.0,6.0,0.0045627376425855515,1570,16022,hraberg,516,6.246106765481563,1.9459101490553132,3.7083600513408226
