language,html_url,date,committer,commits
Python,https://github.com/nucypher/zerodb,2015-03-14,rank-0,12.0
Python,https://github.com/nucypher/zerodb,2015-03-15,rank-0,14.0
Python,https://github.com/nucypher/zerodb,2015-03-16,rank-0,20.0
Python,https://github.com/nucypher/zerodb,2015-03-18,rank-0,28.0
Python,https://github.com/nucypher/zerodb,2015-03-22,rank-0,34.0
Python,https://github.com/nucypher/zerodb,2015-03-23,rank-0,42.0
Python,https://github.com/nucypher/zerodb,2015-03-29,rank-0,46.0
Python,https://github.com/nucypher/zerodb,2015-03-30,rank-0,50.0
Python,https://github.com/nucypher/zerodb,2015-04-01,rank-0,52.0
Python,https://github.com/nucypher/zerodb,2015-04-03,rank-0,74.0
Python,https://github.com/nucypher/zerodb,2015-04-04,rank-0,90.0
Python,https://github.com/nucypher/zerodb,2015-04-05,rank-0,100.0
Python,https://github.com/nucypher/zerodb,2015-04-06,rank-0,108.0
Python,https://github.com/nucypher/zerodb,2015-04-11,rank-0,116.0
Python,https://github.com/nucypher/zerodb,2015-04-12,rank-0,130.0
Python,https://github.com/nucypher/zerodb,2015-04-18,rank-0,142.0
Python,https://github.com/nucypher/zerodb,2015-04-24,rank-0,148.0
Python,https://github.com/nucypher/zerodb,2015-04-25,rank-0,158.0
Python,https://github.com/nucypher/zerodb,2015-04-30,rank-0,160.0
Python,https://github.com/nucypher/zerodb,2015-05-01,rank-0,174.0
Python,https://github.com/nucypher/zerodb,2015-05-02,rank-0,180.0
Python,https://github.com/nucypher/zerodb,2015-05-03,rank-0,184.0
Python,https://github.com/nucypher/zerodb,2015-05-04,rank-0,186.0
Python,https://github.com/nucypher/zerodb,2015-05-05,rank-0,188.0
Python,https://github.com/nucypher/zerodb,2015-05-07,rank-0,190.0
Python,https://github.com/nucypher/zerodb,2015-05-10,rank-0,194.0
Python,https://github.com/nucypher/zerodb,2015-05-11,rank-0,198.0
Python,https://github.com/nucypher/zerodb,2015-05-13,rank-0,202.0
Python,https://github.com/nucypher/zerodb,2015-05-15,rank-0,208.0
Python,https://github.com/nucypher/zerodb,2015-05-16,rank-0,220.0
Python,https://github.com/nucypher/zerodb,2015-05-17,rank-0,230.0
Python,https://github.com/nucypher/zerodb,2015-06-05,rank-0,230.0
Python,https://github.com/nucypher/zerodb,2015-06-16,rank-0,230.0
Python,https://github.com/nucypher/zerodb,2015-06-17,rank-0,236.0
Python,https://github.com/nucypher/zerodb,2015-06-20,rank-0,246.0
Python,https://github.com/nucypher/zerodb,2015-06-24,rank-0,254.0
Python,https://github.com/nucypher/zerodb,2015-06-26,rank-0,266.0
