language,html_url,date,committer,commits
Clojure,https://github.com/taoensso/timbre,2012-05-27,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-05-28,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-05-29,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-05-30,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-05-31,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-06,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-12,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-15,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-16,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-17,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-20,rank-0,0.0
Clojure,https://github.com/taoensso/timbre,2012-06-27,rank-0,2.0
Clojure,https://github.com/taoensso/timbre,2012-06-28,rank-0,3.0
Clojure,https://github.com/taoensso/timbre,2012-06-29,rank-0,4.0
Clojure,https://github.com/taoensso/timbre,2012-07-01,rank-0,6.0
Clojure,https://github.com/taoensso/timbre,2012-07-03,rank-0,16.0
Clojure,https://github.com/taoensso/timbre,2012-07-04,rank-0,17.0
Clojure,https://github.com/taoensso/timbre,2012-07-05,rank-0,22.0
Clojure,https://github.com/taoensso/timbre,2012-07-07,rank-0,24.0
Clojure,https://github.com/taoensso/timbre,2012-07-11,rank-0,25.0
Clojure,https://github.com/taoensso/timbre,2012-07-12,rank-0,26.0
Clojure,https://github.com/taoensso/timbre,2012-07-13,rank-0,30.0
Clojure,https://github.com/taoensso/timbre,2012-07-17,rank-0,31.0
Clojure,https://github.com/taoensso/timbre,2012-07-23,rank-0,32.0
Clojure,https://github.com/taoensso/timbre,2012-07-26,rank-0,36.0
Clojure,https://github.com/taoensso/timbre,2012-07-28,rank-0,37.0
Clojure,https://github.com/taoensso/timbre,2012-08-02,rank-0,38.0
Clojure,https://github.com/taoensso/timbre,2012-09-21,rank-0,41.0
Clojure,https://github.com/taoensso/timbre,2012-10-02,rank-0,42.0
Clojure,https://github.com/taoensso/timbre,2012-10-19,rank-0,47.0
Clojure,https://github.com/taoensso/timbre,2012-10-26,rank-0,51.0
Clojure,https://github.com/taoensso/timbre,2012-11-01,rank-0,52.0
Clojure,https://github.com/taoensso/timbre,2012-11-04,rank-0,54.0
Clojure,https://github.com/taoensso/timbre,2012-11-05,rank-0,55.0
Clojure,https://github.com/taoensso/timbre,2012-11-06,rank-0,57.0
Clojure,https://github.com/taoensso/timbre,2012-12-06,rank-0,58.0
Clojure,https://github.com/taoensso/timbre,2012-12-16,rank-0,63.0
Clojure,https://github.com/taoensso/timbre,2012-12-28,rank-0,64.0
Clojure,https://github.com/taoensso/timbre,2013-01-03,rank-0,66.0
Clojure,https://github.com/taoensso/timbre,2013-01-04,rank-0,70.0
Clojure,https://github.com/taoensso/timbre,2013-01-24,rank-0,71.0
Clojure,https://github.com/taoensso/timbre,2013-01-29,rank-0,75.0
Clojure,https://github.com/taoensso/timbre,2013-02-01,rank-0,76.0
Clojure,https://github.com/taoensso/timbre,2013-02-03,rank-0,80.0
Clojure,https://github.com/taoensso/timbre,2013-02-04,rank-0,82.0
Clojure,https://github.com/taoensso/timbre,2013-02-05,rank-0,84.0
Clojure,https://github.com/taoensso/timbre,2013-02-06,rank-0,85.0
