language,html_url,date,committer,commits
Python,https://github.com/IntelAI/models,2018-10-02,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-10-08,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-10-31,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-01,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-02,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-05,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-06,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-07,rank-0,0.0
Python,https://github.com/IntelAI/models,2018-11-08,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-09,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-12,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-13,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-14,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-15,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-16,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-20,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-26,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-27,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-28,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-11-30,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-03,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-04,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-06,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-07,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-09,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-10,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-11,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-12,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-13,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-14,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-17,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-18,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-19,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-20,rank-0,1.0
Python,https://github.com/IntelAI/models,2018-12-21,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-02,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-03,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-04,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-07,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-08,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-09,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-10,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-14,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-15,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-16,rank-0,1.0
Python,https://github.com/IntelAI/models,2019-01-17,rank-0,1.0
